build_timestamp,data_lineage,effective_from,effective_to,event_date,event_type,expected_channel,is_active,note,scope,severity,source,source_url
2026-07-13T11:40:45.462228,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-05-11,,2011-05-11,wedding_season,premium_spike,True,Wedding season spring window 2011 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.462228,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-05-12,,2011-05-12,wedding_season,premium_spike,True,Wedding season spring window 2011 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.462228,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-05-13,,2011-05-13,wedding_season,premium_spike,True,Wedding season spring window 2011 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.462228,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-05-14,,2011-05-14,wedding_season,premium_spike,True,Wedding season spring window 2011 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.462228,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-05-15,,2011-05-15,wedding_season,premium_spike,True,Wedding season spring window 2011 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.462228,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-05-16,,2011-05-16,wedding_season,premium_spike,True,Wedding season spring window 2011 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.462228,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-05-17,,2011-05-17,wedding_season,premium_spike,True,Wedding season spring window 2011 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.462228,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-05-18,,2011-05-18,wedding_season,premium_spike,True,Wedding season spring window 2011 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.463147,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-05-19,,2011-05-19,wedding_season,premium_spike,True,Wedding season spring window 2011 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.463147,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-05-20,,2011-05-20,wedding_season,premium_spike,True,Wedding season spring window 2011 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.463147,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-05-21,,2011-05-21,wedding_season,premium_spike,True,Wedding season spring window 2011 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.463147,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-05-22,,2011-05-22,wedding_season,premium_spike,True,Wedding season spring window 2011 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.463147,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-05-23,,2011-05-23,wedding_season,premium_spike,True,Wedding season spring window 2011 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.463147,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-05-24,,2011-05-24,wedding_season,premium_spike,True,Wedding season spring window 2011 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.463147,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-05-25,,2011-05-25,wedding_season,premium_spike,True,Wedding season spring window 2011 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.463147,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-05-26,,2011-05-26,wedding_season,premium_spike,True,Wedding season spring window 2011 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.463147,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-05-27,,2011-05-27,wedding_season,premium_spike,True,Wedding season spring window 2011 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.463147,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-05-28,,2011-05-28,wedding_season,premium_spike,True,Wedding season spring window 2011 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.463147,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-05-29,,2011-05-29,wedding_season,premium_spike,True,Wedding season spring window 2011 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.463147,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-05-30,,2011-05-30,wedding_season,premium_spike,True,Wedding season spring window 2011 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.463147,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-05-31,,2011-05-31,wedding_season,premium_spike,True,Wedding season spring window 2011 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.463147,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-08-15,,2011-08-15,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Aug),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.463147,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-08-16,,2011-08-16,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Aug),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.463147,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-08-17,,2011-08-17,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Aug),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.463147,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-08-18,,2011-08-18,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Aug),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.463147,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-08-19,,2011-08-19,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Aug),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.464130,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-08-20,,2011-08-20,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Aug),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.464130,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-08-21,,2011-08-21,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Aug),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.464130,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-08-22,,2011-08-22,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Aug),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.464130,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-08-23,,2011-08-23,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Aug),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.464130,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-08-24,,2011-08-24,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Aug),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.464130,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-08-25,,2011-08-25,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Aug),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.464130,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-08-26,,2011-08-26,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Aug),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.464130,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-08-27,,2011-08-27,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Aug),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.464130,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-08-28,,2011-08-28,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Aug),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.464130,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-08-29,,2011-08-29,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Aug),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.464130,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-08-30,,2011-08-30,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Aug),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.464130,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-08-31,,2011-08-31,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Aug),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.464130,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-09-15,,2011-09-15,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Sep),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.464130,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-09-16,,2011-09-16,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Sep),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.464130,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-09-17,,2011-09-17,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Sep),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.464130,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-09-18,,2011-09-18,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Sep),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.464130,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-09-19,,2011-09-19,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Sep),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.464130,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-09-20,,2011-09-20,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Sep),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.465136,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-09-21,,2011-09-21,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Sep),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.465136,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-09-22,,2011-09-22,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Sep),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.465136,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-09-23,,2011-09-23,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Sep),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.465136,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-09-24,,2011-09-24,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Sep),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.465136,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-09-25,,2011-09-25,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Sep),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.465136,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-09-26,,2011-09-26,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Sep),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.465136,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-09-27,,2011-09-27,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Sep),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.465136,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-09-28,,2011-09-28,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Sep),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.465136,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-09-29,,2011-09-29,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Sep),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.465136,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-09-30,,2011-09-30,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Sep),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.465136,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-10-01,,2011-10-01,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Oct early),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.465136,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-10-02,,2011-10-02,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Oct early),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.465136,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-10-03,,2011-10-03,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Oct early),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.465136,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-10-04,,2011-10-04,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Oct early),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.465136,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2011-10-05,,2011-10-05,wedding_season,premium_spike,True,Wedding season autumn window 2011 (Oct early),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.465136,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-04-15,,2012-04-15,wedding_season,premium_spike,True,Wedding season spring window 2012 (Apr),domestic_vietnam,medium,rule_generated,
2026-07-13T11:40:45.465136,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-04-16,,2012-04-16,wedding_season,premium_spike,True,Wedding season spring window 2012 (Apr),domestic_vietnam,medium,rule_generated,
2026-07-13T11:40:45.465136,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-04-17,,2012-04-17,wedding_season,premium_spike,True,Wedding season spring window 2012 (Apr),domestic_vietnam,medium,rule_generated,
2026-07-13T11:40:45.466128,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-04-18,,2012-04-18,wedding_season,premium_spike,True,Wedding season spring window 2012 (Apr),domestic_vietnam,medium,rule_generated,
2026-07-13T11:40:45.466128,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-04-19,,2012-04-19,wedding_season,premium_spike,True,Wedding season spring window 2012 (Apr),domestic_vietnam,medium,rule_generated,
2026-07-13T11:40:45.466128,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-04-20,,2012-04-20,wedding_season,premium_spike,True,Wedding season spring window 2012 (Apr),domestic_vietnam,medium,rule_generated,
2026-07-13T11:40:45.466128,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-04-21,,2012-04-21,wedding_season,premium_spike,True,Wedding season spring window 2012 (Apr),domestic_vietnam,medium,rule_generated,
2026-07-13T11:40:45.466128,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-04-22,,2012-04-22,wedding_season,premium_spike,True,Wedding season spring window 2012 (Apr),domestic_vietnam,medium,rule_generated,
2026-07-13T11:40:45.466128,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-04-23,,2012-04-23,wedding_season,premium_spike,True,Wedding season spring window 2012 (Apr),domestic_vietnam,medium,rule_generated,
2026-07-13T11:40:45.466128,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-04-24,,2012-04-24,wedding_season,premium_spike,True,Wedding season spring window 2012 (Apr),domestic_vietnam,medium,rule_generated,
2026-07-13T11:40:45.466128,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-04-25,,2012-04-25,wedding_season,premium_spike,True,Wedding season spring window 2012 (Apr),domestic_vietnam,medium,rule_generated,
2026-07-13T11:40:45.466128,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-04-26,,2012-04-26,wedding_season,premium_spike,True,Wedding season spring window 2012 (Apr),domestic_vietnam,medium,rule_generated,
2026-07-13T11:40:45.466128,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-04-27,,2012-04-27,wedding_season,premium_spike,True,Wedding season spring window 2012 (Apr),domestic_vietnam,medium,rule_generated,
2026-07-13T11:40:45.466128,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-04-28,,2012-04-28,wedding_season,premium_spike,True,Wedding season spring window 2012 (Apr),domestic_vietnam,medium,rule_generated,
2026-07-13T11:40:45.466128,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-04-29,,2012-04-29,wedding_season,premium_spike,True,Wedding season spring window 2012 (Apr),domestic_vietnam,medium,rule_generated,
2026-07-13T11:40:45.466128,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-04-30,,2012-04-30,wedding_season,premium_spike,True,Wedding season spring window 2012 (Apr),domestic_vietnam,medium,rule_generated,
2026-07-13T11:40:45.466128,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-01,,2012-05-01,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.466128,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-02,,2012-05-02,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.466128,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-03,,2012-05-03,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.466128,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-04,,2012-05-04,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.466128,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-05,,2012-05-05,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.467127,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-06,,2012-05-06,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.467127,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-07,,2012-05-07,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.467127,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-08,,2012-05-08,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.467127,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-09,,2012-05-09,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.467127,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-10,,2012-05-10,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.467127,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-11,,2012-05-11,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.467127,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-12,,2012-05-12,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.467127,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-13,,2012-05-13,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.467127,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-14,,2012-05-14,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.467127,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-15,,2012-05-15,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.467127,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-16,,2012-05-16,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.467127,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-17,,2012-05-17,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.467127,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-18,,2012-05-18,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.467127,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-19,,2012-05-19,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.467127,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-20,,2012-05-20,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.467127,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-21,,2012-05-21,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.467127,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-22,,2012-05-22,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.468127,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-23,,2012-05-23,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.468127,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-24,,2012-05-24,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.468127,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-25,,2012-05-25,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.468127,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-26,,2012-05-26,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.468127,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-27,,2012-05-27,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.468127,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-28,,2012-05-28,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.468127,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-29,,2012-05-29,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.468127,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-30,,2012-05-30,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.468127,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-05-31,,2012-05-31,wedding_season,premium_spike,True,Wedding season spring window 2012 (May),domestic_vietnam,high,rule_generated,
2026-07-13T11:40:45.468127,"{""sources"": [""gold_event_panel.csv + build_event_panel.py""], ""transform"": ""event_type=wedding_season""}",2012-08-15,,2012-08-15,wedding_season,premium_spike,True,Wedding season autumn window 2012 (Aug),domestic_vietnam,high,rule_generated,
