asset,available_from,date,high,low,note,open,series_id,source,unit,value,volume
gold_futures_front_continuous,2010-03-06,2010-03-05,1134.8,1134.8,no_shares_outstanding,1134.8,GC=F,yfinance_ticker_v2,usd_per_share,1134.8,129.0
gold_futures_front_continuous,2010-03-09,2010-03-08,1123.6,1123.6,no_shares_outstanding,1123.6,GC=F,yfinance_ticker_v2,usd_per_share,1123.6,17.0
gold_futures_front_continuous,2010-03-10,2010-03-09,1124.0,1113.1,no_shares_outstanding,1122.0,GC=F,yfinance_ticker_v2,usd_per_share,1122.0,27.0
gold_futures_front_continuous,2010-03-11,2010-03-10,1127.1,1106.9,no_shares_outstanding,1107.8,GC=F,yfinance_ticker_v2,usd_per_share,1107.8,21.0
gold_futures_front_continuous,2010-03-12,2010-03-11,1108.0,1108.0,no_shares_outstanding,1108.0,GC=F,yfinance_ticker_v2,usd_per_share,1108.0,46.0
gold_futures_front_continuous,2010-03-13,2010-03-12,1117.4,1099.9,no_shares_outstanding,1101.5,GC=F,yfinance_ticker_v2,usd_per_share,1101.5,135.0
gold_futures_front_continuous,2010-03-16,2010-03-15,1107.1,1101.4,no_shares_outstanding,1105.1,GC=F,yfinance_ticker_v2,usd_per_share,1105.1,21.0
gold_futures_front_continuous,2010-03-17,2010-03-16,1127.0,1114.5,no_shares_outstanding,1122.2,GC=F,yfinance_ticker_v2,usd_per_share,1122.2,66.0
gold_futures_front_continuous,2010-03-18,2010-03-17,1131.4,1118.0,no_shares_outstanding,1124.0,GC=F,yfinance_ticker_v2,usd_per_share,1124.0,29.0
gold_futures_front_continuous,2010-03-19,2010-03-18,1127.8,1121.1,no_shares_outstanding,1127.4,GC=F,yfinance_ticker_v2,usd_per_share,1127.4,86.0
gold_futures_front_continuous,2010-03-20,2010-03-19,1107.4,1107.4,no_shares_outstanding,1107.4,GC=F,yfinance_ticker_v2,usd_per_share,1107.4,54.0
gold_futures_front_continuous,2010-03-23,2010-03-22,1099.3,1099.3,no_shares_outstanding,1099.3,GC=F,yfinance_ticker_v2,usd_per_share,1099.3,71.0
