date,phase,horizon_months,fold,selected_model,ensemble_return_forecast,prob_positive,q10_floor_return,buy_signal,buy_signal_any,signal_count_per_fold,fold_count,avg_actual_return,strategy_return,actual_net_return,prob_threshold,q10_floor
2023-03-04,validation,5,1,random_forest,-0.0130570172569997,0.462899870852834,-0.0179040332644818,False,False,0,1,-0.0044843049327354,0.0,-0.0044843049327354,0.5,-0.1
2023-03-05,validation,5,1,random_forest,-0.0130570172569997,0.462899870852834,-0.0183757426123277,False,False,0,1,-0.0044843049327354,0.0,-0.0044843049327354,0.5,-0.1
2023-03-06,validation,5,1,random_forest,-0.0130570172569997,0.462899870852834,-0.0193149395194192,False,False,0,1,-0.0037397157816005,0.0,-0.0037397157816005,0.5,-0.1
2023-03-07,validation,5,1,random_forest,-0.0147477743323017,0.4581124421390065,-0.0191620403655809,False,False,0,1,0.0014992503748125,0.0,0.0014992503748125,0.5,-0.1
2023-03-08,validation,5,1,random_forest,-0.0130570172569997,0.462899870852834,-0.0189403079749523,False,False,0,1,0.0022539444027047,0.0,0.0022539444027047,0.5,-0.1
2023-03-09,validation,5,1,random_forest,-0.0130570172569997,0.462899870852834,-0.0182985904256651,False,False,0,1,0.0015026296018032,0.0,0.0015026296018032,0.5,-0.1
2023-03-10,validation,5,1,random_forest,-0.0130570172569997,0.462899870852834,-0.0180976727562185,False,False,0,1,0.0022539444027047,0.0,0.0022539444027047,0.5,-0.1
2023-03-11,validation,5,1,random_forest,-0.0130570172569997,0.462899870852834,-0.0183896169288094,False,False,0,1,0.0014970059880239,0.0,0.0014970059880239,0.5,-0.1
2023-03-12,validation,5,1,random_forest,-0.0130570172569997,0.462899870852834,-0.0192703280133791,False,False,0,1,0.0,0.0,0.0,0.5,-0.1
2023-03-13,validation,5,1,random_forest,-0.0098492939600927,0.4719968511196805,-0.0202943494880325,False,False,0,1,-0.0022404779686333,0.0,-0.0022404779686333,0.5,-0.1
2023-03-14,validation,5,1,random_forest,-0.0099162831280958,0.4718067063067835,-0.0231710824829888,False,False,0,1,-0.0007468259895444,0.0,-0.0007468259895444,0.5,-0.1
2023-03-15,validation,5,1,random_forest,-0.0099050508137214,0.4718385881232032,-0.0223616261338031,False,False,0,1,0.0007468259895444,0.0,0.0007468259895444,0.5,-0.1
2023-03-16,validation,5,1,random_forest,-0.0099050508137214,0.4718385881232032,-0.0249249358456839,False,False,0,1,0.0,0.0,0.0,0.5,-0.1
2023-03-17,validation,5,1,random_forest,-0.0096225360572852,0.4726405372025936,-0.025992052621218,False,False,0,1,-0.0022338049143708,0.0,-0.0022338049143708,0.5,-0.1
2023-03-18,validation,5,1,random_forest,-0.0095243587669444,0.4729192503297746,-0.0282100474439953,False,False,0,1,-0.0074074074074074,0.0,-0.0074074074074074,0.5,-0.1
2023-03-19,validation,5,1,random_forest,-0.009874797964654,0.4719244587481812,-0.0292600324423447,False,False,0,1,-0.0074074074074074,0.0,-0.0074074074074074,0.5,-0.1
2023-03-20,validation,5,1,random_forest,-0.0101573127210902,0.4711226114485347,-0.0299923249171335,False,False,0,1,-0.0088757396449704,0.0,-0.0088757396449704,0.5,-0.1
2023-03-21,validation,5,1,random_forest,-0.0126001556286815,0.4641944401527642,-0.0293230267383413,False,False,0,1,-0.0044576523031203,0.0,-0.0044576523031203,0.5,-0.1
2023-03-22,validation,5,1,random_forest,-0.0104245111439619,0.4703643433723434,-0.0303896277782224,False,False,0,1,-0.0022338049143708,0.0,-0.0022338049143708,0.5,-0.1
2023-03-23,validation,5,1,random_forest,-0.0098695363613651,0.4719393935794679,-0.0299733172019581,False,False,0,1,-0.0037174721189591,0.0,-0.0037174721189591,0.5,-0.1
2023-03-24,validation,5,1,random_forest,-0.0096023379384933,0.4726978760619551,-0.032759154817783,False,False,0,1,-0.0051967334818113,0.0,-0.0051967334818113,0.5,-0.1
2023-03-25,validation,5,1,random_forest,-0.0101573127210902,0.4711226114485347,-0.0344109711129854,False,False,0,1,-0.0044576523031203,0.0,-0.0044576523031203,0.5,-0.1
2023-03-26,validation,5,1,random_forest,-0.0101573127210902,0.4711226114485347,-0.0348710185795111,False,False,0,1,-0.0044576523031203,0.0,-0.0044576523031203,0.5,-0.1
2023-03-27,validation,5,1,random_forest,-0.0101573127210902,0.4711226114485347,-0.0349232007202981,False,False,0,1,-0.0051967334818113,0.0,-0.0051967334818113,0.5,-0.1
2023-03-28,validation,5,1,random_forest,-0.0101573127210902,0.4711226114485347,-0.0364587685670493,False,False,0,1,0.0029717682020802,0.0,0.0029717682020802,0.5,-0.1
2023-03-29,validation,5,1,random_forest,-0.0101573127210902,0.4711226114485347,-0.0368832193615467,False,False,0,1,0.0037147102526002,0.0,0.0037147102526002,0.5,-0.1
2023-03-30,validation,5,1,random_forest,-0.0101573127210902,0.4711226114485347,-0.0355227880305642,False,False,0,1,0.0029717682020802,0.0,0.0029717682020802,0.5,-0.1
2023-03-31,validation,5,1,random_forest,-0.0101608999035687,0.4711124308762081,-0.0361688245734244,False,False,0,1,0.0052005943536403,0.0,0.0052005943536403,0.5,-0.1
2023-04-01,validation,5,1,random_forest,-0.011318884708561,0.4678270458884824,-0.0349755959006828,False,False,0,1,0.0037147102526002,0.0,0.0037147102526002,0.5,-0.1
2023-04-02,validation,5,1,random_forest,-0.0131269397567398,0.4627017718313615,-0.034898751591685,False,False,0,1,0.0037147102526002,0.0,0.0037147102526002,0.5,-0.1
2023-04-03,validation,5,1,random_forest,-0.0131269397567398,0.4627017718313615,-0.0349477514011229,False,False,0,1,0.0037147102526002,0.0,0.0037147102526002,0.5,-0.1
2023-04-04,validation,5,1,random_forest,-0.0131269397567398,0.4627017718313615,-0.0358211916751078,False,False,0,1,0.0074571215510812,0.0,0.0074571215510812,0.5,-0.1
2023-04-05,validation,5,1,random_forest,-0.0107639099259641,0.4694013370386937,-0.035682903679492,False,False,0,1,0.0089352196574832,0.0,0.0089352196574832,0.5,-0.1
2023-04-06,validation,5,1,random_forest,-0.0107639099259641,0.4694013370386937,-0.0350084071966093,False,False,0,1,0.0104321907600595,0.0,0.0104321907600595,0.5,-0.1
2023-04-07,validation,5,1,random_forest,-0.0107639099259641,0.4694013370386937,-0.034308432709578,False,False,0,1,0.0149142431021624,0.0,0.0149142431021624,0.5,-0.1
2023-04-08,validation,5,1,random_forest,-0.0105079438174667,0.4701275961459421,-0.0314543877375877,False,False,0,1,0.0141579731743666,0.0,0.0141579731743666,0.5,-0.1
2023-04-09,validation,5,1,random_forest,-0.0108106566926948,0.4692687121780342,-0.0276486146018425,False,False,0,1,0.0149031296572279,0.0,0.0149031296572279,0.5,-0.1
2023-04-10,validation,5,1,random_forest,-0.0108106566926948,0.4692687121780342,-0.0280305377427039,False,False,0,1,0.0156599552572707,0.0,0.0156599552572707,0.5,-0.1
2023-04-11,validation,5,1,random_forest,-0.0109684455108514,0.4688210761069531,-0.0280824412703454,False,False,0,1,0.0179104477611939,0.0,0.0179104477611939,0.5,-0.1
2023-04-12,validation,5,1,random_forest,-0.0109684455108514,0.4688210761069531,-0.0321048464567746,False,False,0,1,0.0156716417910447,0.0,0.0156716417910447,0.5,-0.1
2023-04-13,validation,5,1,random_forest,-0.0109684455108514,0.4688210761069531,-0.0324940146810173,False,False,0,1,0.0126676602086437,0.0,0.0126676602086437,0.5,-0.1
2023-04-14,validation,5,1,random_forest,-0.010712479402354,0.469547254068601,-0.0333237768642269,False,False,0,1,0.0104321907600595,0.0,0.0104321907600595,0.5,-0.1
2023-04-15,validation,5,1,random_forest,-0.010712479402354,0.469547254068601,-0.032930483535325,False,False,0,1,0.0149253731343284,0.0,0.0149253731343284,0.5,-0.1
2023-04-16,validation,5,1,random_forest,-0.010712479402354,0.469547254068601,-0.0325630994081301,False,False,0,1,0.0149253731343284,0.0,0.0149253731343284,0.5,-0.1
2023-04-17,validation,5,1,random_forest,-0.010712479402354,0.469547254068601,-0.0323220712429504,False,False,0,1,0.0119047619047618,0.0,0.0119047619047618,0.5,-0.1
2023-04-18,validation,5,1,random_forest,-0.0112449770863638,0.4680366703660414,-0.0318793305426962,False,False,0,1,0.0134128166915052,0.0,0.0134128166915052,0.5,-0.1
2023-04-19,validation,5,1,random_forest,-0.0131781574105254,0.4625566718002638,-0.0311876427693714,False,False,0,1,0.015683345780433,0.0,0.015683345780433,0.5,-0.1
2023-04-20,validation,5,1,random_forest,-0.0130570172569997,0.462899870852834,-0.0311582571267992,False,False,0,1,0.0149253731343284,0.0,0.0149253731343284,0.5,-0.1
2023-04-21,validation,5,1,random_forest,-0.0130570172569997,0.462899870852834,-0.0305292082827051,False,False,0,1,0.0209111277072442,0.0,0.0209111277072442,0.5,-0.1
2023-04-22,validation,5,1,random_forest,-0.0130570172569997,0.462899870852834,-0.030234118632781,False,False,0,1,0.0209111277072442,0.0,0.0209111277072442,0.5,-0.1
2023-04-23,validation,5,1,random_forest,-0.0131551945473405,0.4626217251640416,-0.0310256099100389,False,False,0,1,0.0224047796863331,0.0,0.0224047796863331,0.5,-0.1
2023-04-24,validation,5,1,random_forest,-0.0131551945473405,0.4626217251640416,-0.0312293803667146,False,False,0,1,0.0224047796863331,0.0,0.0224047796863331,0.5,-0.1
2023-04-25,validation,5,1,random_forest,-0.0148459516226424,0.4578346300386658,-0.031614754772719,False,False,0,1,0.0194174757281553,0.0,0.0194174757281553,0.5,-0.1
2023-04-26,validation,5,1,random_forest,-0.0131551945473405,0.4626217251640416,-0.0323703249197228,False,False,0,1,0.0171769977595219,0.0,0.0171769977595219,0.5,-0.1
2023-04-27,validation,5,1,random_forest,-0.0131551945473405,0.4626217251640416,-0.032130776686035,False,False,0,1,0.0171769977595219,0.0,0.0171769977595219,0.5,-0.1
2023-04-28,validation,5,1,random_forest,-0.0131551945473405,0.4626217251640416,-0.0335378220832263,False,False,0,1,0.0179238237490664,0.0,0.0179238237490664,0.5,-0.1
2023-04-29,validation,5,1,random_forest,-0.0131832407726141,0.4625422708654608,-0.0322717820321706,False,False,0,1,0.0186706497386108,0.0,0.0186706497386108,0.5,-0.1
2023-04-30,validation,5,1,random_forest,-0.0130281749715026,0.4629815872699915,-0.0323802752889222,False,False,0,1,0.0194174757281553,0.0,0.0194174757281553,0.5,-0.1
2023-05-01,validation,5,1,random_forest,-0.0130281749715026,0.4629815872699915,-0.0329738477814046,False,False,0,1,0.0194174757281553,0.0,0.0194174757281553,0.5,-0.1
2023-05-02,validation,5,1,random_forest,-0.0130281749715026,0.4629815872699915,-0.0335662741281074,False,False,0,1,0.0186706497386108,0.0,0.0186706497386108,0.5,-0.1
2023-05-03,validation,5,1,random_forest,-0.0130281749715026,0.4629815872699915,-0.0334020553915312,False,False,0,1,0.0186706497386108,0.0,0.0186706497386108,0.5,-0.1
2023-05-04,validation,5,1,random_forest,-0.0130281749715026,0.4629815872699915,-0.0333282479842642,False,False,0,1,0.0179238237490664,0.0,0.0179238237490664,0.5,-0.1
2023-05-05,validation,5,1,random_forest,-0.0130281749715026,0.4629815872699915,-0.0332941804022791,False,False,0,1,0.0178837555886737,0.0,0.0178837555886737,0.5,-0.1
2023-05-06,validation,5,1,random_forest,-0.0130281749715026,0.4629815872699915,-0.0324453422559407,False,False,0,1,0.0208799403430275,0.0,0.0208799403430275,0.5,-0.1
2023-05-07,validation,5,1,random_forest,-0.0130281749715026,0.4629815872699915,-0.0322349191318155,False,False,0,1,0.0216256524981357,0.0,0.0216256524981357,0.5,-0.1
2023-05-08,validation,5,1,random_forest,-0.0130281749715026,0.4629815872699915,-0.0332283233304008,False,False,0,1,0.0208643815201192,0.0,0.0208643815201192,0.5,-0.1
2023-05-09,validation,5,1,random_forest,-0.01330263305613,0.4622040520870807,-0.0332958164357456,False,False,0,1,0.025297619047619,0.0,0.025297619047619,0.5,-0.1
2023-05-10,validation,5,1,random_forest,-0.01330263305613,0.4622040520870807,-0.0337680142931211,False,False,0,1,0.0290611028315945,0.0,0.0290611028315945,0.5,-0.1
2023-05-11,validation,5,1,random_forest,-0.01330263305613,0.4622040520870807,-0.0327279282012696,False,False,0,1,0.0267657992565055,0.0,0.0267657992565055,0.5,-0.1
2023-05-12,validation,5,1,random_forest,-0.01330263305613,0.4622040520870807,-0.0336446402471709,False,False,0,1,0.0282948622486969,0.0,0.0282948622486969,0.5,-0.1
2023-05-13,validation,5,1,random_forest,-0.0131832407726141,0.4625422708654608,-0.0334148708950594,False,False,0,1,0.0267657992565055,0.0,0.0267657992565055,0.5,-0.1
2023-05-14,validation,5,1,random_forest,-0.0131551945473405,0.4626217251640416,-0.0336417269701055,False,False,0,1,0.0267657992565055,0.0,0.0267657992565055,0.5,-0.1
2023-05-15,validation,5,1,random_forest,-0.0131551945473405,0.4626217251640416,-0.0335889506353428,False,False,0,1,0.0267657992565055,0.0,0.0267657992565055,0.5,-0.1
2023-05-16,validation,5,1,random_forest,-0.0131551945473405,0.4626217251640416,-0.0361051948749394,False,False,0,1,0.0282948622486969,0.0,0.0282948622486969,0.5,-0.1
2023-05-17,validation,5,1,random_forest,-0.0131551945473405,0.4626217251640416,-0.035156107595175,False,False,0,1,0.0327868852459016,0.0,0.0327868852459016,0.5,-0.1
2023-05-18,validation,5,1,random_forest,-0.0113109972635382,0.4678494166553968,-0.0354658186070333,False,False,0,1,0.032017870439315,0.0,0.032017870439315,0.5,-0.1
2023-05-19,validation,5,1,random_forest,-0.0110666228011922,0.4685425737120825,-0.0356550452190978,False,False,0,1,0.0304832713754645,0.0,0.0304832713754645,0.5,-0.1
2023-05-20,validation,5,1,random_forest,-0.0113431543767046,0.467758211676853,-0.0313900462188155,False,False,0,1,0.0422848664688426,0.0,0.0422848664688426,0.5,-0.1
2023-05-21,validation,5,1,random_forest,-0.0115234202934483,0.4672469674949817,-0.03176845289206,False,False,0,1,0.0422848664688426,0.0,0.0422848664688426,0.5,-0.1
2023-05-22,validation,5,1,random_forest,-0.0115234202934483,0.4672469674949817,-0.0317087855606409,False,False,0,1,0.0453869047619046,0.0,0.0453869047619046,0.5,-0.1
2023-05-23,validation,5,1,random_forest,-0.011566496108586,0.4671248100494398,-0.0346036014288961,False,False,0,1,0.0453869047619046,0.0,0.0453869047619046,0.5,-0.1
2023-05-24,validation,5,1,random_forest,-0.011566496108586,0.4671248100494398,-0.035259339713195,False,False,0,1,0.0453869047619046,0.0,0.0453869047619046,0.5,-0.1
2023-05-25,validation,5,1,random_forest,-0.0115741412404819,0.4671031297664831,-0.0353956201543158,False,False,0,1,0.0453869047619046,0.0,0.0453869047619046,0.5,-0.1
2023-05-26,validation,5,1,random_forest,-0.0115741412404819,0.4671031297664831,-0.0358573816413123,False,False,0,1,0.0453869047619046,0.0,0.0453869047619046,0.5,-0.1
2023-05-27,validation,5,1,random_forest,-0.01192828463932,0.4660989478529517,-0.0351691959152389,False,False,0,1,0.0453869047619046,0.0,0.0453869047619046,0.5,-0.1
2023-05-28,validation,5,1,random_forest,-0.01192828463932,0.4660989478529517,-0.0353729663719146,False,False,0,1,0.0453869047619046,0.0,0.0453869047619046,0.5,-0.1
2023-05-29,validation,5,1,random_forest,-0.01192828463932,0.4660989478529517,-0.0357684141552554,False,False,0,1,0.0453869047619046,0.0,0.0453869047619046,0.5,-0.1
2023-05-30,validation,5,1,random_forest,-0.01192828463932,0.4660989478529517,-0.0357368297251261,False,False,0,1,0.0386904761904762,0.0,0.0386904761904762,0.5,-0.1
2023-05-31,validation,5,1,random_forest,-0.01192828463932,0.4660989478529517,-0.0302694897675542,False,False,0,1,0.0394345238095237,0.0,0.0394345238095237,0.5,-0.1
2023-06-01,validation,5,1,random_forest,-0.0116723185308227,0.4668247245045196,-0.03520731618115,False,False,0,1,0.0424107142857141,0.0,0.0424107142857141,0.5,-0.1
2023-06-02,validation,5,1,random_forest,-0.0114087072904294,0.4675722937638434,-0.035173242186136,False,False,0,1,0.040922619047619,0.0,0.040922619047619,0.5,-0.1
2023-06-03,validation,5,1,random_forest,-0.0134296526319679,0.4618442564462541,-0.0349383909284821,False,False,0,1,0.0387770320656226,0.0,0.0387770320656226,0.5,-0.1
2023-06-04,validation,5,1,random_forest,-0.0131551945473405,0.4626217251640416,-0.034407630773761,False,False,0,1,0.0387770320656226,0.0,0.0387770320656226,0.5,-0.1
2023-06-05,validation,5,1,random_forest,-0.0131551945473405,0.4626217251640416,-0.035401218576185,False,False,0,1,0.0372300819061801,0.0,0.0372300819061801,0.5,-0.1
2023-06-06,validation,5,1,random_forest,-0.0131551945473405,0.4626217251640416,-0.0338331071772455,False,False,0,1,0.0223880597014924,0.0,0.0223880597014924,0.5,-0.1
