date,phase,horizon_months,fold,selected_model,ensemble_return_forecast,prob_positive,q10_floor_return,buy_signal,buy_signal_any,signal_count_per_fold,fold_count,avg_actual_return,strategy_return,actual_net_return,prob_threshold,q10_floor
2023-01-22,validation,3,1,catboost_mean,-0.0331728350633229,0.3936404065809293,-0.0354306167623037,False,False,0,1,-0.014115898959881,0.0,-0.014115898959881,0.5,-0.1
2023-01-23,validation,3,1,catboost_mean,-0.0330675675816338,0.3939698431455471,-0.0336632023165876,False,False,0,1,-0.014115898959881,0.0,-0.014115898959881,0.5,-0.1
2023-01-24,validation,3,1,catboost_mean,-0.0313720440554802,0.3992863150243351,-0.02770275584923,False,False,0,1,-0.014115898959881,0.0,-0.014115898959881,0.5,-0.1
2023-01-25,validation,3,1,catboost_mean,-0.035046296999021,0.387790312445601,-0.0383522847925862,False,False,0,1,-0.014115898959881,0.0,-0.014115898959881,0.5,-0.1
2023-01-26,validation,3,1,catboost_mean,-0.0346530765158937,0.3890161261670889,-0.0379448808508801,False,False,0,1,-0.014115898959881,0.0,-0.014115898959881,0.5,-0.1
2023-01-27,validation,3,1,catboost_mean,-0.0324779914690861,0.3958163290884589,-0.0363357222140478,False,False,0,1,-0.014115898959881,0.0,-0.014115898959881,0.5,-0.1
2023-01-28,validation,3,1,catboost_mean,-0.0348885975196634,0.388281786521351,-0.036445768239282,False,False,0,1,-0.014115898959881,0.0,-0.014115898959881,0.5,-0.1
2023-01-29,validation,3,1,catboost_mean,-0.034908314292266,0.3882203289395183,-0.0364323869851875,False,False,0,1,-0.014115898959881,0.0,-0.014115898959881,0.5,-0.1
2023-01-30,validation,3,1,catboost_mean,-0.0343679668304062,0.3899056107213018,-0.0361299476177386,False,False,0,1,-0.0199409158050221,0.0,-0.0199409158050221,0.5,-0.1
2023-01-31,validation,3,1,catboost_mean,-0.0349333497006224,0.388142297095143,-0.0345276358413865,False,False,0,1,-0.018491124260355,0.0,-0.018491124260355,0.5,-0.1
2023-02-01,validation,3,1,catboost_mean,-0.0349217754227879,0.3881783719291354,-0.0339927829131232,False,False,0,1,-0.0155786350148368,0.0,-0.0155786350148368,0.5,-0.1
2023-02-02,validation,3,1,catboost_mean,-0.034885594899662,0.3882911459945423,-0.0363450642855193,False,False,0,1,-0.0213864306784661,0.0,-0.0213864306784661,0.5,-0.1
2023-02-03,validation,3,1,catboost_mean,-0.0339113692393094,0.3913313027655931,-0.0360185770767734,False,False,0,1,-0.017037037037037,0.0,-0.017037037037037,0.5,-0.1
2023-02-04,validation,3,1,catboost_mean,-0.0293752848085288,0.4055713037672159,-0.0356024742913765,False,False,0,1,-0.0155786350148368,0.0,-0.0155786350148368,0.5,-0.1
2023-02-05,validation,3,1,catboost_mean,-0.029133799543405,0.4063330892338257,-0.0353342918364028,False,False,0,1,-0.0133531157270029,0.0,-0.0133531157270029,0.5,-0.1
2023-02-06,validation,3,1,catboost_mean,-0.0288125601574765,0.4073470150564695,-0.0346442320504087,False,False,0,1,-0.0126488095238095,0.0,-0.0126488095238095,0.5,-0.1
2023-02-07,validation,3,1,catboost_mean,-0.0261712255660167,0.4157067940206382,-0.0238780580117817,False,False,0,1,-0.0148478099480326,0.0,-0.0148478099480326,0.5,-0.1
2023-02-08,validation,3,1,catboost_mean,-0.0295928172471166,0.4048853854748331,-0.033067692540298,False,False,0,1,-0.0148148148148148,0.0,-0.0148148148148148,0.5,-0.1
2023-02-09,validation,3,1,catboost_mean,-0.0310379769144148,0.4003360540590651,-0.0341625070208767,False,False,0,1,-0.0111358574610245,0.0,-0.0111358574610245,0.5,-0.1
2023-02-10,validation,3,1,catboost_mean,-0.0295928172471166,0.4048853854748331,-0.0337324965319577,False,False,0,1,-0.0118870728083209,0.0,-0.0118870728083209,0.5,-0.1
2023-02-11,validation,3,1,catboost_mean,-0.0295928172471166,0.4048853854748331,-0.0335967584648979,False,False,0,1,-0.0111275964391691,0.0,-0.0111275964391691,0.5,-0.1
2023-02-12,validation,3,1,catboost_mean,-0.0298087284290294,0.4042048681404955,-0.0328587467156052,False,False,0,1,-0.0126112759643917,0.0,-0.0126112759643917,0.5,-0.1
2023-02-13,validation,3,1,catboost_mean,-0.027947658049987,0.4100799692969101,-0.0345760076331417,False,False,0,1,-0.0104089219330855,0.0,-0.0104089219330855,0.5,-0.1
2023-02-14,validation,3,1,catboost_mean,-0.0298105634976275,0.4041990855382759,-0.0319634030467918,False,False,0,1,-0.0126112759643917,0.0,-0.0126112759643917,0.5,-0.1
2023-02-15,validation,3,1,catboost_mean,-0.0298105634976275,0.4041990855382759,-0.0319892253988326,False,False,0,1,-0.0096582466567607,0.0,-0.0096582466567607,0.5,-0.1
2023-02-16,validation,3,1,catboost_mean,-0.0281230493813312,0.409525402576777,-0.0313258952958365,False,False,0,1,-0.0111441307578008,0.0,-0.0111441307578008,0.5,-0.1
2023-02-17,validation,3,1,catboost_mean,-0.0278777206505839,0.4103011533420491,-0.0310718036161691,False,False,0,1,-0.0118870728083209,0.0,-0.0118870728083209,0.5,-0.1
2023-02-18,validation,3,1,catboost_mean,-0.0283334445915958,0.4088603965631142,-0.0311300266647226,False,False,0,1,-0.0111441307578008,0.0,-0.0111441307578008,0.5,-0.1
2023-02-19,validation,3,1,catboost_mean,-0.0276574569407538,0.4109979455799569,-0.0309815937294182,False,False,0,1,-0.0096582466567607,0.0,-0.0096582466567607,0.5,-0.1
2023-02-20,validation,3,1,catboost_mean,-0.0283915820605882,0.4086766849055159,-0.0304648441045237,False,False,0,1,-0.0089153046062406,0.0,-0.0089153046062406,0.5,-0.1
2023-02-21,validation,3,1,catboost_mean,-0.0300175342985027,0.4035470211920082,-0.0298106277583656,False,False,0,1,-0.0089153046062406,0.0,-0.0089153046062406,0.5,-0.1
2023-02-22,validation,3,1,catboost_mean,-0.0283399370681224,0.4088398796497796,-0.028736871853847,False,False,0,1,-0.0074515648286139,0.0,-0.0074515648286139,0.5,-0.1
2023-02-23,validation,3,1,catboost_mean,-0.0288252436099015,0.4073069705350239,-0.0285829757458812,False,False,0,1,-0.0059701492537312,0.0,-0.0059701492537312,0.5,-0.1
2023-02-24,validation,3,1,catboost_mean,-0.0290451968100583,0.4066126830635732,-0.0284289912556597,False,False,0,1,-0.0059701492537312,0.0,-0.0059701492537312,0.5,-0.1
2023-02-25,validation,3,1,catboost_mean,-0.0290389675417737,0.4066323418684663,-0.0288861493662852,False,False,0,1,-0.0044843049327354,0.0,-0.0044843049327354,0.5,-0.1
2023-02-26,validation,3,1,catboost_mean,-0.029200507848008,0.4061226167300097,-0.0290473664963637,False,False,0,1,-0.0044843049327354,0.0,-0.0044843049327354,0.5,-0.1
2023-02-27,validation,3,1,catboost_mean,-0.0281377971122241,0.4094787802230558,-0.0278134742611174,False,False,0,1,-0.0022471910112359,0.0,-0.0022471910112359,0.5,-0.1
2023-02-28,validation,3,1,catboost_mean,-0.0272515824067846,0.4122826417611768,-0.0284952607327718,False,False,0,1,-0.0029940119760478,0.0,-0.0029940119760478,0.5,-0.1
2023-03-01,validation,3,1,catboost_mean,-0.0294919537742156,0.4052033896640861,-0.0279391417630346,False,False,0,1,-0.005227781926811,0.0,-0.005227781926811,0.5,-0.1
2023-03-02,validation,3,1,catboost_mean,-0.0296576054270974,0.4046811532370857,-0.0290697707276852,False,False,0,1,-0.0037397157816005,0.0,-0.0037397157816005,0.5,-0.1
2023-03-03,validation,3,1,catboost_mean,-0.0293810667261365,0.4055530685956359,-0.0299052514321188,False,False,0,1,-0.0067365269461078,0.0,-0.0067365269461078,0.5,-0.1
2023-03-04,validation,3,1,catboost_mean,-0.029479020973865,0.4052441689640286,-0.0293535734782359,False,False,0,1,-0.0082212257100149,0.0,-0.0082212257100149,0.5,-0.1
2023-03-05,validation,3,1,catboost_mean,-0.0297065327267462,0.4045269365698604,-0.0294795814328616,False,False,0,1,-0.0052316890881913,0.0,-0.0052316890881913,0.5,-0.1
2023-03-06,validation,3,1,catboost_mean,-0.02844701002232,0.4085015538455231,-0.0299961919696803,False,False,0,1,-0.006731488406881,0.0,-0.006731488406881,0.5,-0.1
2023-03-07,validation,3,1,catboost_mean,-0.0264320852950474,0.4148794116786429,-0.03090325358143,False,False,0,1,-0.0037481259370314,0.0,-0.0037481259370314,0.5,-0.1
2023-03-08,validation,3,1,catboost_mean,-0.0278455559617831,0.4104028869829496,-0.0292656417450221,False,False,0,1,-0.0022539444027047,0.0,-0.0022539444027047,0.5,-0.1
2023-03-09,validation,3,1,catboost_mean,-0.0241951623933892,0.4219862645549233,-0.0281532484851748,False,False,0,1,-0.0007513148009016,0.0,-0.0007513148009016,0.5,-0.1
2023-03-10,validation,3,1,catboost_mean,-0.0249018815647788,0.4197381082685933,-0.0292043179517038,False,False,0,1,0.0,0.0,0.0,0.5,-0.1
2023-03-11,validation,3,1,catboost_mean,-0.0247914150699111,0.4200893443873226,-0.0294363332885256,False,False,0,1,-0.0037425149700598,0.0,-0.0037425149700598,0.5,-0.1
2023-03-12,validation,3,1,catboost_mean,-0.0286025340919885,0.4080102552130734,-0.0294905206227958,False,False,0,1,-0.0044910179640718,0.0,-0.0044910179640718,0.5,-0.1
2023-03-13,validation,3,1,catboost_mean,-0.0277540507133079,0.4106923417350361,-0.0293397080628331,False,False,0,1,-0.0067214339058999,0.0,-0.0067214339058999,0.5,-0.1
2023-03-14,validation,3,1,catboost_mean,-0.0320369104788351,0.3971992780562672,-0.0259203823897693,False,False,0,1,-0.0059746079163555,0.0,-0.0059746079163555,0.5,-0.1
2023-03-15,validation,3,1,catboost_mean,-0.033435879405176,0.3928175375755088,-0.0276971640706738,False,False,0,1,-0.0059746079163555,0.0,-0.0059746079163555,0.5,-0.1
2023-03-16,validation,3,1,catboost_mean,-0.0346426062589686,0.3890487809960335,-0.0304517824056783,False,False,0,1,-0.0059746079163555,0.0,-0.0059746079163555,0.5,-0.1
2023-03-17,validation,3,1,catboost_mean,-0.0330104577348406,0.3941486012536398,-0.0302093102142198,False,False,0,1,-0.0096798212956068,0.0,-0.0096798212956068,0.5,-0.1
2023-03-18,validation,3,1,catboost_mean,-0.0336174807098408,0.3922497220595762,-0.0386115760110377,False,False,0,1,-0.0148148148148148,0.0,-0.0148148148148148,0.5,-0.1
2023-03-19,validation,3,1,catboost_mean,-0.0336297817160587,0.3922112685996483,-0.040799414656653,False,False,0,1,-0.0155555555555555,0.0,-0.0155555555555555,0.5,-0.1
2023-03-20,validation,3,1,catboost_mean,-0.0335961237461523,0.392316487320433,-0.043106527551231,False,False,0,1,-0.0162721893491124,0.0,-0.0162721893491124,0.5,-0.1
2023-03-21,validation,3,1,catboost_mean,-0.0326630906834772,0.3952363652310724,-0.0447815176566113,False,False,0,1,-0.013372956909361,0.0,-0.013372956909361,0.5,-0.1
2023-03-22,validation,3,1,catboost_mean,-0.0346628568151594,0.3889856238988975,-0.0437274274253702,False,False,0,1,-0.011169024571854,0.0,-0.011169024571854,0.5,-0.1
2023-03-23,validation,3,1,catboost_mean,-0.0354768029182138,0.3864495478587988,-0.0438593436620465,False,False,0,1,-0.0126394052044609,0.0,-0.0126394052044609,0.5,-0.1
2023-03-24,validation,3,1,catboost_mean,-0.0340228472752972,0.3909830853390276,-0.0431570158141987,False,False,0,1,-0.014105419450631,0.0,-0.014105419450631,0.5,-0.1
2023-03-25,validation,3,1,catboost_mean,-0.0352154508272032,0.3872633404008904,-0.0446403907127467,False,False,0,1,-0.013372956909361,0.0,-0.013372956909361,0.5,-0.1
2023-03-26,validation,3,1,catboost_mean,-0.0352154508272032,0.3872633404008904,-0.0443152657274904,False,False,0,1,-0.013372956909361,0.0,-0.013372956909361,0.5,-0.1
2023-03-27,validation,3,1,catboost_mean,-0.0352154508272032,0.3872633404008904,-0.0446808696044663,False,False,0,1,-0.014105419450631,0.0,-0.014105419450631,0.5,-0.1
2023-03-28,validation,3,1,catboost_mean,-0.0357131970046299,0.3857138988283319,-0.04435574461921,False,False,0,1,-0.013372956909361,0.0,-0.013372956909361,0.5,-0.1
2023-03-29,validation,3,1,catboost_mean,-0.0338901520283783,0.3913975876036737,-0.0430450520554002,False,False,0,1,-0.013372956909361,0.0,-0.013372956909361,0.5,-0.1
2023-03-30,validation,3,1,catboost_mean,-0.0338325178325684,0.3915776589148227,-0.0434952927216278,False,False,0,1,-0.013372956909361,0.0,-0.013372956909361,0.5,-0.1
2023-03-31,validation,3,1,catboost_mean,-0.0345595147135478,0.3893079562009632,-0.0459226694223757,False,False,0,1,-0.013372956909361,0.0,-0.013372956909361,0.5,-0.1
2023-04-01,validation,3,1,catboost_mean,-0.0341632682803018,0.3905445848392552,-0.0472077013219264,False,False,0,1,-0.013372956909361,0.0,-0.013372956909361,0.5,-0.1
2023-04-02,validation,3,1,catboost_mean,-0.0332623401358466,0.3933603586341612,-0.0473416640173511,False,False,0,1,-0.013372956909361,0.0,-0.013372956909361,0.5,-0.1
2023-04-03,validation,3,1,catboost_mean,-0.0333808535936876,0.3929896327011515,-0.0467890647943708,False,False,0,1,-0.013372956909361,0.0,-0.013372956909361,0.5,-0.1
2023-04-04,validation,3,1,catboost_mean,-0.0341023202654877,0.390734893539833,-0.0471482492019168,False,False,0,1,-0.0096942580164056,0.0,-0.0096942580164056,0.5,-0.1
2023-04-05,validation,3,1,catboost_mean,-0.0321718214316677,0.3967761451601805,-0.0438854038738312,False,False,0,1,-0.0119136262099777,0.0,-0.0119136262099777,0.5,-0.1
2023-04-06,validation,3,1,catboost_mean,-0.032629918581287,0.3953402850071666,-0.0420444360418395,False,False,0,1,-0.0096870342771981,0.0,-0.0096870342771981,0.5,-0.1
2023-04-07,validation,3,1,catboost_mean,-0.030519473814011,0.4019667704006988,-0.0419554607887708,False,False,0,1,-0.0089485458612975,0.0,-0.0089485458612975,0.5,-0.1
2023-04-08,validation,3,1,catboost_mean,-0.0315322998626346,0.3987830011049746,-0.0429953298353919,False,False,0,1,-0.0096870342771981,0.0,-0.0096870342771981,0.5,-0.1
2023-04-09,validation,3,1,catboost_mean,-0.0316036908351712,0.3985588382714726,-0.0404271865943814,False,False,0,1,-0.0096870342771981,0.0,-0.0096870342771981,0.5,-0.1
2023-04-10,validation,3,1,catboost_mean,-0.0306405160554732,0.40158593306692,-0.0392585722009174,False,False,0,1,-0.0082028337061894,0.0,-0.0082028337061894,0.5,-0.1
2023-04-11,validation,3,1,catboost_mean,-0.0317419485117758,0.3981248137204081,-0.0394219140620935,False,False,0,1,-0.0059701492537312,0.0,-0.0059701492537312,0.5,-0.1
2023-04-12,validation,3,1,catboost_mean,-0.0333984212109223,0.3929346870969845,-0.042492267032977,False,False,0,1,-0.0059701492537312,0.0,-0.0059701492537312,0.5,-0.1
2023-04-13,validation,3,1,catboost_mean,-0.0326386005227256,0.3953130859689826,-0.0425733455750819,False,False,0,1,-0.0052160953800297,0.0,-0.0052160953800297,0.5,-0.1
2023-04-14,validation,3,1,catboost_mean,-0.0323656150698864,0.396168546149131,-0.0433474682305164,False,False,0,1,-0.0067064083457526,0.0,-0.0067064083457526,0.5,-0.1
2023-04-15,validation,3,1,catboost_mean,-0.0323763300623304,0.3961349588964468,-0.0433474682305164,False,False,0,1,-0.0074626865671642,0.0,-0.0074626865671642,0.5,-0.1
2023-04-16,validation,3,1,catboost_mean,-0.0324263794428908,0.3959780841487398,-0.0455232262515275,False,False,0,1,-0.0074626865671642,0.0,-0.0074626865671642,0.5,-0.1
2023-04-17,validation,3,1,catboost_mean,-0.0333953910194644,0.3929441643655417,-0.045610815059808,False,False,0,1,-0.0089285714285713,0.0,-0.0089285714285713,0.5,-0.1
2023-04-18,validation,3,1,catboost_mean,-0.0332001742451352,0.3935548605385658,-0.0439238710793669,False,False,0,1,-0.0074515648286139,0.0,-0.0074515648286139,0.5,-0.1
2023-04-19,validation,3,1,catboost_mean,-0.0327594582637041,0.3949345123484411,-0.0436601931752903,False,False,0,1,-0.005227781926811,0.0,-0.005227781926811,0.5,-0.1
2023-04-20,validation,3,1,catboost_mean,-0.032660312698327,0.3952450676676757,-0.0435551660759658,False,False,0,1,-0.0059701492537312,0.0,-0.0059701492537312,0.5,-0.1
2023-04-21,validation,3,1,catboost_mean,-0.0330554589348854,0.3940077422543029,-0.0429670206460773,False,False,0,1,-0.0074682598954443,0.0,-0.0074682598954443,0.5,-0.1
2023-04-22,validation,3,1,catboost_mean,-0.033710232916617,0.3919598007516507,-0.0420661311948367,False,False,0,1,-0.0082150858849887,0.0,-0.0082150858849887,0.5,-0.1
2023-04-23,validation,3,1,catboost_mean,-0.0346233539541998,0.3891088274818957,-0.0415667866124437,False,False,0,1,-0.0082150858849887,0.0,-0.0082150858849887,0.5,-0.1
2023-04-24,validation,3,1,catboost_mean,-0.0342719822094359,0.3902051933475153,-0.0415667866124437,False,False,0,1,-0.005227781926811,0.0,-0.005227781926811,0.5,-0.1
2023-04-25,validation,3,1,catboost_mean,-0.0316803647682981,0.3983181245698648,-0.0416838822450407,False,False,0,1,-0.0044809559372666,0.0,-0.0044809559372666,0.5,-0.1
2023-04-26,validation,3,1,catboost_mean,-0.033479378313658,0.3926815080620501,-0.0410235289583004,False,False,0,1,-0.0044809559372666,0.0,-0.0044809559372666,0.5,-0.1
2023-04-27,validation,3,1,catboost_mean,-0.0340179301916939,0.390998442705588,-0.0416888433458607,False,False,0,1,-0.0044809559372666,0.0,-0.0044809559372666,0.5,-0.1
2023-04-28,validation,3,1,catboost_mean,-0.0340228972566535,0.3909829292347632,-0.0415796205317658,False,False,0,1,-0.0044809559372666,0.0,-0.0044809559372666,0.5,-0.1
2023-04-29,validation,3,1,catboost_mean,-0.0321500477634961,0.3968444275897356,-0.0378892734116054,False,False,0,1,-0.0044809559372666,0.0,-0.0044809559372666,0.5,-0.1
2023-04-30,validation,3,1,catboost_mean,-0.0319952371945102,0.3973300060732401,-0.0377925236728533,False,False,0,1,-0.0044809559372666,0.0,-0.0044809559372666,0.5,-0.1
2023-05-01,validation,3,1,catboost_mean,-0.0325337890725461,0.395641476370717,-0.0378938182038223,False,False,0,1,-0.0029873039581777,0.0,-0.0029873039581777,0.5,-0.1
2023-05-02,validation,3,1,catboost_mean,-0.0336029943908227,0.3922950082479066,-0.0419362786948704,False,False,0,1,-0.005227781926811,0.0,-0.005227781926811,0.5,-0.1
2023-05-03,validation,3,1,catboost_mean,-0.0333644480938566,0.3930409455177737,-0.0419362786948704,False,False,0,1,-0.005227781926811,0.0,-0.005227781926811,0.5,-0.1
2023-05-04,validation,3,1,catboost_mean,-0.0349572827824318,0.3880677052691419,-0.0414476003634215,False,False,0,1,-0.005227781926811,0.0,-0.005227781926811,0.5,-0.1
2023-05-05,validation,3,1,catboost_mean,-0.0331345153421554,0.3937603200707024,-0.0414268381609736,False,False,0,1,-0.0074515648286139,0.0,-0.0074515648286139,0.5,-0.1
2023-05-06,validation,3,1,catboost_mean,-0.0325547038697634,0.3955759411673611,-0.0416041439219657,False,False,0,1,-0.0067114093959731,0.0,-0.0067114093959731,0.5,-0.1
2023-05-07,validation,3,1,catboost_mean,-0.0324779805824749,0.3958163632058342,-0.041679264048745,False,False,0,1,-0.0037285607755406,0.0,-0.0037285607755406,0.5,-0.1
2023-05-08,validation,3,1,catboost_mean,-0.0325547038697634,0.3955759411673611,-0.0410763991350153,False,False,0,1,-0.0059612518628912,0.0,-0.0059612518628912,0.5,-0.1
2023-05-09,validation,3,1,catboost_mean,-0.0325547038697634,0.3955759411673611,-0.0410298787466133,False,False,0,1,-0.0081845238095238,0.0,-0.0081845238095238,0.5,-0.1
2023-05-10,validation,3,1,catboost_mean,-0.0323017628044824,0.3963687136565542,-0.0414488882188044,False,False,0,1,-0.0059612518628912,0.0,-0.0059612518628912,0.5,-0.1
2023-05-11,validation,3,1,catboost_mean,-0.0325575071194272,0.3955671575849669,-0.0414571241788878,False,False,0,1,-0.0052044609665427,0.0,-0.0052044609665427,0.5,-0.1
2023-05-12,validation,3,1,catboost_mean,-0.0331249442468125,0.3937902723689419,-0.0416432487988882,False,False,0,1,-0.0052122114668652,0.0,-0.0052122114668652,0.5,-0.1
2023-05-13,validation,3,1,catboost_mean,-0.0327549792314914,0.3949485406583173,-0.0424143772159325,False,False,0,1,-0.0066914498141263,0.0,-0.0066914498141263,0.5,-0.1
2023-05-14,validation,3,1,catboost_mean,-0.0327549792314914,0.3949485406583173,-0.0426375807143538,False,False,0,1,-0.0052044609665427,0.0,-0.0052044609665427,0.5,-0.1
2023-05-15,validation,3,1,catboost_mean,-0.033334469899522,0.3931347155556561,-0.0435161998776283,False,False,0,1,-0.0037174721189591,0.0,-0.0037174721189591,0.5,-0.1
2023-05-16,validation,3,1,catboost_mean,-0.0339737951286352,0.3911362959133775,-0.043262347480882,False,False,0,1,-0.0029784065524943,0.0,-0.0029784065524943,0.5,-0.1
2023-05-17,validation,3,1,catboost_mean,-0.0344256111717871,0.3897257253637073,-0.0445611910400067,False,False,0,1,-0.0014903129657227,0.0,-0.0014903129657227,0.5,-0.1
2023-05-18,validation,3,1,catboost_mean,-0.0347319210333512,0.3887702496377651,-0.0445594212439743,False,False,0,1,-0.0022338049143708,0.0,-0.0022338049143708,0.5,-0.1
2023-05-19,validation,3,1,catboost_mean,-0.0351533979021341,0.3874566324223705,-0.0437487816652,False,False,0,1,-0.0037174721189591,0.0,-0.0037174721189591,0.5,-0.1
2023-05-20,validation,3,1,catboost_mean,-0.0335670985007635,0.392407229929064,-0.041554195865333,False,False,0,1,-0.0059347181008901,0.0,-0.0059347181008901,0.5,-0.1
2023-05-21,validation,3,1,catboost_mean,-0.0337290256134312,0.3919010665592647,-0.0442019736945288,False,False,0,1,-0.0059347181008901,0.0,-0.0059347181008901,0.5,-0.1
2023-05-22,validation,3,1,catboost_mean,-0.0351838190659127,0.387361868400341,-0.0443366174696659,False,False,0,1,-0.0029761904761904,0.0,-0.0029761904761904,0.5,-0.1
2023-05-23,validation,3,1,catboost_mean,-0.0350554419961856,0.3877618173558154,-0.0441272165556625,False,False,0,1,-0.0029761904761904,0.0,-0.0029761904761904,0.5,-0.1
2023-05-24,validation,3,1,catboost_mean,-0.0359982692742818,0.3848273118979284,-0.044560429122297,False,False,0,1,-0.0029761904761904,0.0,-0.0029761904761904,0.5,-0.1
2023-05-25,validation,3,1,catboost_mean,-0.0359389618765359,0.3850117110032042,-0.0430248140644772,False,False,0,1,-0.0029761904761904,0.0,-0.0029761904761904,0.5,-0.1
2023-05-26,validation,3,1,catboost_mean,-0.0357815080275064,0.3855013940357179,-0.0428902446988107,False,False,0,1,-0.0029761904761904,0.0,-0.0029761904761904,0.5,-0.1
2023-05-27,validation,3,1,catboost_mean,-0.0364791072067903,0.3833332513118495,-0.040615739680869,False,False,0,1,-0.0029761904761904,0.0,-0.0029761904761904,0.5,-0.1
2023-05-28,validation,3,1,catboost_mean,-0.0365759966352635,0.3830324054065367,-0.040615739680869,False,False,0,1,0.0044642857142858,0.0,0.0044642857142858,0.5,-0.1
2023-05-29,validation,3,1,catboost_mean,-0.0373466689388227,0.3806419602479116,-0.0402369301746768,False,False,0,1,0.0052083333333332,0.0,0.0052083333333332,0.5,-0.1
2023-05-30,validation,3,1,catboost_mean,-0.0373466689388227,0.3806419602479116,-0.0410183238340911,False,False,0,1,0.0044642857142858,0.0,0.0044642857142858,0.5,-0.1
2023-05-31,validation,3,1,catboost_mean,-0.0342920031893671,0.3901426994302096,-0.0393127264904082,False,False,0,1,0.0066964285714286,0.0,0.0066964285714286,0.5,-0.1
2023-06-01,validation,3,1,catboost_mean,-0.0359576221859114,0.3849536893919254,-0.0409584842090546,False,False,0,1,0.0052083333333332,0.0,0.0052083333333332,0.5,-0.1
2023-06-02,validation,3,1,catboost_mean,-0.0353716288839943,0.3867769766885325,-0.0420026917083604,False,False,0,1,0.0052083333333332,0.0,0.0052083333333332,0.5,-0.1
