date,phase,horizon_days,fold,selected_model,ensemble_return_forecast,prob_positive,q10_floor_return,buy_signal,buy_signal_any,signal_count_per_fold,fold_count,avg_actual_return,strategy_return,actual_net_return,prob_threshold,q10_floor
2025-09-02,test,63,3,catboost_mean,-0.0862560105219029,0.2274407948581429,-0.1084855981321882,False,False,0,1,0.119448698315467,0.0,0.119448698315467,0.5,-0.1
2025-09-03,test,63,3,catboost_mean,-0.0800096883135126,0.2440967770487871,-0.1095235983718206,False,False,0,1,0.0907046476761619,0.0,0.0907046476761619,0.5,-0.1
2025-09-04,test,63,3,catboost_mean,-0.079567129248912,0.2453013236509593,-0.1055532413737098,False,False,0,1,0.0933532486930546,0.0,0.0933532486930546,0.5,-0.1
2025-09-05,test,63,3,catboost_mean,-0.0839857132263231,0.2334193875630479,-0.115014398655006,False,False,0,1,0.0892857142857141,0.0,0.0892857142857141,0.5,-0.1
2025-09-06,test,63,3,catboost_mean,-0.0816883857986478,0.2395568801875246,-0.1088047140445248,False,False,0,1,0.0812407680945346,0.0,0.0812407680945346,0.5,-0.1
2025-09-07,test,63,3,catboost_mean,-0.0851606434619338,0.2303145029153086,-0.1088047140445248,False,False,0,1,0.0812407680945346,0.0,0.0812407680945346,0.5,-0.1
2025-09-08,test,63,3,catboost_mean,-0.0830775200882038,0.2358352143868776,-0.1083834328686053,False,False,0,1,0.0969652109548482,0.0,0.0969652109548482,0.5,-0.1
2025-09-09,test,63,3,catboost_mean,-0.080565476181801,0.2425885770025895,-0.1085328164266455,False,False,0,1,0.1045655375552283,0.0,0.1045655375552283,0.5,-0.1
2025-09-10,test,63,3,catboost_mean,-0.0763880661681788,0.2540471455105096,-0.1129059174435147,False,False,0,1,0.1049519586104952,0.0,0.1049519586104952,0.5,-0.1
2025-09-11,test,63,3,catboost_mean,-0.0798911616960472,0.244419066845934,-0.107556096548268,False,False,0,1,0.1440360090022505,0.0,0.1440360090022505,0.5,-0.1
2025-09-12,test,63,3,catboost_mean,-0.0818706199175374,0.2390668320309947,-0.1106536486642683,False,False,0,1,0.1506849315068492,0.0,0.1506849315068492,0.5,-0.1
2025-09-13,test,63,3,catboost_mean,-0.0746793762381426,0.2588145807490589,-0.098745506211833,False,False,0,1,0.1365369946605643,0.0,0.1365369946605643,0.5,-0.1
2025-09-14,test,63,3,catboost_mean,-0.0850219931673331,0.2306796956911017,-0.0944992852931434,False,False,0,1,0.1365369946605643,0.0,0.1365369946605643,0.5,-0.1
2025-09-15,test,63,3,catboost_mean,-0.089738069002106,0.2184409937503438,-0.0949302121002095,False,False,0,1,0.1365369946605643,0.0,0.1365369946605643,0.5,-0.1
2025-09-16,test,63,3,catboost_mean,-0.0891571092536757,0.219928142162262,-0.0930933580372265,False,False,0,1,0.1133786848072562,0.0,0.1133786848072562,0.5,-0.1
2025-09-17,test,63,3,catboost_mean,-0.0893665227329407,0.2193914142455836,-0.0888475317926625,False,False,0,1,0.1262282690854119,0.0,0.1262282690854119,0.5,-0.1
2025-09-18,test,63,3,catboost_mean,-0.0881712437281799,0.2224650220445619,-0.0892084728200641,False,False,0,1,0.1234848484848485,0.0,0.1234848484848485,0.5,-0.1
2025-09-19,test,63,3,catboost_mean,-0.0972616633204844,0.1997115929165562,-0.0892343991162148,False,False,0,1,0.1196969696969696,0.0,0.1196969696969696,0.5,-0.1
