asset,available_from,date,note,series_id,source,unit,value
geopolitical_risk_proxy_vix,2016-08-02,2016-08-02,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,13.37
geopolitical_risk_proxy_vix,2016-08-03,2016-08-03,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.86
geopolitical_risk_proxy_vix,2016-08-04,2016-08-04,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.42
geopolitical_risk_proxy_vix,2016-08-05,2016-08-05,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.39
geopolitical_risk_proxy_vix,2016-08-08,2016-08-08,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.5
geopolitical_risk_proxy_vix,2016-08-09,2016-08-09,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.66
geopolitical_risk_proxy_vix,2016-08-10,2016-08-10,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.05
geopolitical_risk_proxy_vix,2016-08-11,2016-08-11,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.68
geopolitical_risk_proxy_vix,2016-08-12,2016-08-12,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.55
geopolitical_risk_proxy_vix,2016-08-15,2016-08-15,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.81
geopolitical_risk_proxy_vix,2016-08-16,2016-08-16,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.64
geopolitical_risk_proxy_vix,2016-08-17,2016-08-17,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.19
geopolitical_risk_proxy_vix,2016-08-18,2016-08-18,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.43
geopolitical_risk_proxy_vix,2016-08-19,2016-08-19,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.34
geopolitical_risk_proxy_vix,2016-08-22,2016-08-22,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.27
geopolitical_risk_proxy_vix,2016-08-23,2016-08-23,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.38
geopolitical_risk_proxy_vix,2016-08-24,2016-08-24,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,13.45
geopolitical_risk_proxy_vix,2016-08-25,2016-08-25,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,13.63
geopolitical_risk_proxy_vix,2016-08-26,2016-08-26,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,13.65
geopolitical_risk_proxy_vix,2016-08-29,2016-08-29,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.94
geopolitical_risk_proxy_vix,2016-08-30,2016-08-30,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,13.12
geopolitical_risk_proxy_vix,2016-08-31,2016-08-31,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,13.42
geopolitical_risk_proxy_vix,2016-09-01,2016-09-01,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,13.48
geopolitical_risk_proxy_vix,2016-09-02,2016-09-02,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.98
geopolitical_risk_proxy_vix,2016-09-06,2016-09-06,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.02
geopolitical_risk_proxy_vix,2016-09-07,2016-09-07,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.94
geopolitical_risk_proxy_vix,2016-09-08,2016-09-08,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.51
geopolitical_risk_proxy_vix,2016-09-09,2016-09-09,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,17.5
geopolitical_risk_proxy_vix,2016-09-12,2016-09-12,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.16
geopolitical_risk_proxy_vix,2016-09-13,2016-09-13,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,17.85
geopolitical_risk_proxy_vix,2016-09-14,2016-09-14,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,18.14
geopolitical_risk_proxy_vix,2016-09-15,2016-09-15,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,16.3
geopolitical_risk_proxy_vix,2016-09-16,2016-09-16,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.37
geopolitical_risk_proxy_vix,2016-09-19,2016-09-19,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.53
geopolitical_risk_proxy_vix,2016-09-20,2016-09-20,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.92
geopolitical_risk_proxy_vix,2016-09-21,2016-09-21,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,13.3
geopolitical_risk_proxy_vix,2016-09-22,2016-09-22,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.02
geopolitical_risk_proxy_vix,2016-09-23,2016-09-23,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.29
geopolitical_risk_proxy_vix,2016-09-26,2016-09-26,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.5
geopolitical_risk_proxy_vix,2016-09-27,2016-09-27,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,13.1
geopolitical_risk_proxy_vix,2016-09-28,2016-09-28,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.39
geopolitical_risk_proxy_vix,2016-09-29,2016-09-29,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.02
geopolitical_risk_proxy_vix,2016-09-30,2016-09-30,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,13.29
geopolitical_risk_proxy_vix,2016-10-03,2016-10-03,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,13.57
geopolitical_risk_proxy_vix,2016-10-04,2016-10-04,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,13.63
geopolitical_risk_proxy_vix,2016-10-05,2016-10-05,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.99
geopolitical_risk_proxy_vix,2016-10-06,2016-10-06,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.84
geopolitical_risk_proxy_vix,2016-10-07,2016-10-07,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,13.48
geopolitical_risk_proxy_vix,2016-10-10,2016-10-10,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,13.38
geopolitical_risk_proxy_vix,2016-10-11,2016-10-11,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.36
geopolitical_risk_proxy_vix,2016-10-12,2016-10-12,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.91
geopolitical_risk_proxy_vix,2016-10-13,2016-10-13,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,16.69
geopolitical_risk_proxy_vix,2016-10-14,2016-10-14,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,16.12
geopolitical_risk_proxy_vix,2016-10-17,2016-10-17,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,16.21
geopolitical_risk_proxy_vix,2016-10-18,2016-10-18,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.28
geopolitical_risk_proxy_vix,2016-10-19,2016-10-19,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.41
geopolitical_risk_proxy_vix,2016-10-20,2016-10-20,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,13.75
geopolitical_risk_proxy_vix,2016-10-21,2016-10-21,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,13.34
geopolitical_risk_proxy_vix,2016-10-24,2016-10-24,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,13.02
geopolitical_risk_proxy_vix,2016-10-25,2016-10-25,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,13.46
geopolitical_risk_proxy_vix,2016-10-26,2016-10-26,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.24
geopolitical_risk_proxy_vix,2016-10-27,2016-10-27,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,15.36
geopolitical_risk_proxy_vix,2016-10-28,2016-10-28,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,16.19
geopolitical_risk_proxy_vix,2016-10-31,2016-10-31,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,17.06
geopolitical_risk_proxy_vix,2016-11-01,2016-11-01,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,18.56
geopolitical_risk_proxy_vix,2016-11-02,2016-11-02,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,19.32
geopolitical_risk_proxy_vix,2016-11-03,2016-11-03,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,22.08
geopolitical_risk_proxy_vix,2016-11-04,2016-11-04,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,22.51
geopolitical_risk_proxy_vix,2016-11-07,2016-11-07,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,18.71
geopolitical_risk_proxy_vix,2016-11-08,2016-11-08,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,18.74
geopolitical_risk_proxy_vix,2016-11-09,2016-11-09,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.38
geopolitical_risk_proxy_vix,2016-11-10,2016-11-10,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.74
geopolitical_risk_proxy_vix,2016-11-11,2016-11-11,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.17
geopolitical_risk_proxy_vix,2016-11-14,2016-11-14,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.48
geopolitical_risk_proxy_vix,2016-11-15,2016-11-15,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,13.37
geopolitical_risk_proxy_vix,2016-11-16,2016-11-16,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,13.72
geopolitical_risk_proxy_vix,2016-11-17,2016-11-17,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,13.35
geopolitical_risk_proxy_vix,2016-11-18,2016-11-18,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.85
geopolitical_risk_proxy_vix,2016-11-21,2016-11-21,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.42
geopolitical_risk_proxy_vix,2016-11-22,2016-11-22,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.41
geopolitical_risk_proxy_vix,2016-11-23,2016-11-23,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.43
geopolitical_risk_proxy_vix,2016-11-25,2016-11-25,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.34
geopolitical_risk_proxy_vix,2016-11-28,2016-11-28,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,13.15
geopolitical_risk_proxy_vix,2016-11-29,2016-11-29,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.9
geopolitical_risk_proxy_vix,2016-11-30,2016-11-30,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,13.33
geopolitical_risk_proxy_vix,2016-12-01,2016-12-01,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.07
geopolitical_risk_proxy_vix,2016-12-02,2016-12-02,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.12
geopolitical_risk_proxy_vix,2016-12-05,2016-12-05,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.14
geopolitical_risk_proxy_vix,2016-12-06,2016-12-06,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.79
geopolitical_risk_proxy_vix,2016-12-07,2016-12-07,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.22
geopolitical_risk_proxy_vix,2016-12-08,2016-12-08,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.64
geopolitical_risk_proxy_vix,2016-12-09,2016-12-09,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.75
geopolitical_risk_proxy_vix,2016-12-12,2016-12-12,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.64
geopolitical_risk_proxy_vix,2016-12-13,2016-12-13,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.72
geopolitical_risk_proxy_vix,2016-12-14,2016-12-14,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,13.19
geopolitical_risk_proxy_vix,2016-12-15,2016-12-15,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.79
geopolitical_risk_proxy_vix,2016-12-16,2016-12-16,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.2
geopolitical_risk_proxy_vix,2016-12-19,2016-12-19,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.71
geopolitical_risk_proxy_vix,2016-12-20,2016-12-20,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.45
geopolitical_risk_proxy_vix,2016-12-21,2016-12-21,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.27
geopolitical_risk_proxy_vix,2016-12-22,2016-12-22,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.43
geopolitical_risk_proxy_vix,2016-12-23,2016-12-23,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.44
geopolitical_risk_proxy_vix,2016-12-27,2016-12-27,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.99
geopolitical_risk_proxy_vix,2016-12-28,2016-12-28,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.95
geopolitical_risk_proxy_vix,2016-12-29,2016-12-29,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,13.37
geopolitical_risk_proxy_vix,2016-12-30,2016-12-30,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,14.04
geopolitical_risk_proxy_vix,2017-01-03,2017-01-03,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.85
geopolitical_risk_proxy_vix,2017-01-04,2017-01-04,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.85
geopolitical_risk_proxy_vix,2017-01-05,2017-01-05,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.67
geopolitical_risk_proxy_vix,2017-01-06,2017-01-06,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.32
geopolitical_risk_proxy_vix,2017-01-09,2017-01-09,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.56
geopolitical_risk_proxy_vix,2017-01-10,2017-01-10,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.49
geopolitical_risk_proxy_vix,2017-01-11,2017-01-11,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.26
geopolitical_risk_proxy_vix,2017-01-12,2017-01-12,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.54
geopolitical_risk_proxy_vix,2017-01-13,2017-01-13,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.23
geopolitical_risk_proxy_vix,2017-01-17,2017-01-17,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.87
geopolitical_risk_proxy_vix,2017-01-18,2017-01-18,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.48
geopolitical_risk_proxy_vix,2017-01-19,2017-01-19,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.78
geopolitical_risk_proxy_vix,2017-01-20,2017-01-20,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.54
geopolitical_risk_proxy_vix,2017-01-23,2017-01-23,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.77
geopolitical_risk_proxy_vix,2017-01-24,2017-01-24,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.07
geopolitical_risk_proxy_vix,2017-01-25,2017-01-25,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,10.81
geopolitical_risk_proxy_vix,2017-01-26,2017-01-26,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,10.63
geopolitical_risk_proxy_vix,2017-01-27,2017-01-27,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,10.58
geopolitical_risk_proxy_vix,2017-01-30,2017-01-30,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.88
geopolitical_risk_proxy_vix,2017-01-31,2017-01-31,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.99
geopolitical_risk_proxy_vix,2017-02-01,2017-02-01,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.81
geopolitical_risk_proxy_vix,2017-02-02,2017-02-02,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.93
geopolitical_risk_proxy_vix,2017-02-03,2017-02-03,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,10.97
geopolitical_risk_proxy_vix,2017-02-06,2017-02-06,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.37
geopolitical_risk_proxy_vix,2017-02-07,2017-02-07,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.29
geopolitical_risk_proxy_vix,2017-02-08,2017-02-08,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.45
geopolitical_risk_proxy_vix,2017-02-09,2017-02-09,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,10.88
geopolitical_risk_proxy_vix,2017-02-10,2017-02-10,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,10.85
geopolitical_risk_proxy_vix,2017-02-13,2017-02-13,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.07
geopolitical_risk_proxy_vix,2017-02-14,2017-02-14,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,10.74
geopolitical_risk_proxy_vix,2017-02-15,2017-02-15,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.97
geopolitical_risk_proxy_vix,2017-02-16,2017-02-16,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.76
geopolitical_risk_proxy_vix,2017-02-17,2017-02-17,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.49
geopolitical_risk_proxy_vix,2017-02-21,2017-02-21,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.57
geopolitical_risk_proxy_vix,2017-02-22,2017-02-22,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.74
geopolitical_risk_proxy_vix,2017-02-23,2017-02-23,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.71
geopolitical_risk_proxy_vix,2017-02-24,2017-02-24,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.47
geopolitical_risk_proxy_vix,2017-02-27,2017-02-27,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.09
geopolitical_risk_proxy_vix,2017-02-28,2017-02-28,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.92
geopolitical_risk_proxy_vix,2017-03-01,2017-03-01,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.54
geopolitical_risk_proxy_vix,2017-03-02,2017-03-02,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.81
geopolitical_risk_proxy_vix,2017-03-03,2017-03-03,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,10.96
geopolitical_risk_proxy_vix,2017-03-06,2017-03-06,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.24
geopolitical_risk_proxy_vix,2017-03-07,2017-03-07,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.45
geopolitical_risk_proxy_vix,2017-03-08,2017-03-08,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.86
geopolitical_risk_proxy_vix,2017-03-09,2017-03-09,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.3
geopolitical_risk_proxy_vix,2017-03-10,2017-03-10,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.66
geopolitical_risk_proxy_vix,2017-03-13,2017-03-13,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.35
geopolitical_risk_proxy_vix,2017-03-14,2017-03-14,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,12.3
geopolitical_risk_proxy_vix,2017-03-15,2017-03-15,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.63
geopolitical_risk_proxy_vix,2017-03-16,2017-03-16,VIX as GPR proxy; GDELT blocked from VN network; no imputation,GPR_VIX_PROXY,yfinance_vix_proxy,index,11.21
