buy_consensus,date,global_gold_usd_oz,global_gold_vnd_per_luong,mid_consensus,premium,premium_buy,premium_pct,premium_sell,primary_source,sell_consensus,source_count,source_dispersion,sources_active,spread_abs,spread_pct,usd_vnd
36170000.0,2017-06-25,1256.2,40937072.71,36270000.0,-4567072.71,-4767072.71,-0.1116,-4567072.71,sjc_official_history,36370000.0,1,0,sjc_official_history,200000.0,0.0055,22431.0
36170000.0,2017-06-26,1246.3,40623507.66,36270000.0,-4253507.66,-4453507.66,-0.1047,-4253507.66,sjc_official_history,36370000.0,1,0,sjc_official_history,200000.0,0.0055,22436.0
36170000.0,2017-06-27,1246.4,40621334.04,36270000.0,-4251334.04,-4451334.04,-0.1047,-4251334.04,sjc_official_history,36370000.0,1,0,sjc_official_history,200000.0,0.0055,22433.0
36190000.0,2017-06-28,1248.0,40671665.62,36290000.0,-4281665.62,-4481665.62,-0.1053,-4281665.62,sjc_official_history,36390000.0,1,0,sjc_official_history,200000.0,0.0055,22432.0
36160000.0,2017-06-29,1244.2,40546016.43,36260000.0,-4186016.43,-4386016.43,-0.1032,-4186016.43,sjc_official_history,36360000.0,1,0,sjc_official_history,200000.0,0.0055,22431.0
36170000.0,2017-06-30,1240.7,40431958.35,36270000.0,-4061958.35,-4261958.35,-0.1005,-4061958.35,sjc_official_history,36370000.0,1,0,sjc_official_history,200000.0,0.0055,22431.0
36180000.0,2017-07-01,1240.7,,36280000.0,,,,,sjc_official_history,36380000.0,1,0,sjc_official_history,200000.0,0.0055,
36180000.0,2017-07-02,1240.7,40431958.35,36280000.0,-4051958.35,-4251958.35,-0.1002,-4051958.35,sjc_official_history,36380000.0,1,0,sjc_official_history,200000.0,0.0055,22431.0
36110000.0,2017-07-03,1217.9,39704878.23,36210000.0,-3394878.23,-3594878.23,-0.0855,-3394878.23,sjc_official_history,36310000.0,1,0,sjc_official_history,200000.0,0.0055,22440.0
36030000.0,2017-07-04,,,36140000.0,,,,,sjc_official_history,36250000.0,1,0,sjc_official_history,220000.0,0.0061,22444.0
36070000.0,2017-07-05,1220.4,39798792.06,36180000.0,-3508792.06,-3728792.06,-0.0882,-3508792.06,sjc_official_history,36290000.0,1,0,sjc_official_history,220000.0,0.0061,22447.0
36070000.0,2017-07-06,1222.2,39857489.95,36180000.0,-3567489.95,-3787489.95,-0.0895,-3567489.95,sjc_official_history,36290000.0,1,0,sjc_official_history,220000.0,0.0061,22447.0
36070000.0,2017-07-07,1208.6,39413977.51,36180000.0,-3123977.51,-3343977.51,-0.0793,-3123977.51,sjc_official_history,36290000.0,1,0,sjc_official_history,220000.0,0.0061,22447.0
36040000.0,2017-07-08,1208.6,,36155000.0,,,,,sjc_official_history,36270000.0,1,0,sjc_official_history,230000.0,0.0063,
36040000.0,2017-07-09,1208.6,39417489.25,36155000.0,-3147489.25,-3377489.25,-0.0799,-3147489.25,sjc_official_history,36270000.0,1,0,sjc_official_history,230000.0,0.0063,22449.0
36020000.0,2017-07-10,1212.1,39531638.85,36130000.0,-3291638.85,-3511638.85,-0.0833,-3291638.85,sjc_official_history,36240000.0,1,0,sjc_official_history,220000.0,0.0061,22449.0
36020000.0,2017-07-11,1213.6,39578796.98,36130000.0,-3338796.98,-3558796.98,-0.0844,-3338796.98,sjc_official_history,36240000.0,1,0,sjc_official_history,220000.0,0.0061,22448.0
36020000.0,2017-07-12,1218.1,39725554.22,36130000.0,-3485554.22,-3705554.22,-0.0877,-3485554.22,sjc_official_history,36240000.0,1,0,sjc_official_history,220000.0,0.0061,22448.0
36020000.0,2017-07-13,1216.3,39661552.55,36130000.0,-3421552.55,-3641552.55,-0.0863,-3421552.55,sjc_official_history,36240000.0,1,0,sjc_official_history,220000.0,0.0061,22445.0
36020000.0,2017-07-14,1226.6,39997416.29,36130000.0,-3757416.29,-3977416.29,-0.0939,-3757416.29,sjc_official_history,36240000.0,1,0,sjc_official_history,220000.0,0.0061,22445.0
36020000.0,2017-07-15,1226.6,,36130000.0,,,,,sjc_official_history,36240000.0,1,0,sjc_official_history,220000.0,0.0061,
36020000.0,2017-07-16,1226.6,39983160.14,36130000.0,-3743160.14,-3963160.14,-0.0936,-3743160.14,sjc_official_history,36240000.0,1,0,sjc_official_history,220000.0,0.0061,22437.0
36020000.0,2017-07-17,1232.8,40183471.29,36130000.0,-3943471.29,-4163471.29,-0.0981,-3943471.29,sjc_official_history,36240000.0,1,0,sjc_official_history,220000.0,0.0061,22436.0
36020000.0,2017-07-18,1241.1,40448600.53,36130000.0,-4208600.53,-4428600.53,-0.104,-4208600.53,sjc_official_history,36240000.0,1,0,sjc_official_history,220000.0,0.0061,22433.0
36180000.0,2017-07-19,1241.2,40451858.82,36280000.0,-4071858.82,-4271858.82,-0.1007,-4071858.82,sjc_official_history,36380000.0,1,0,sjc_official_history,200000.0,0.0055,22433.0
36160000.0,2017-07-20,1244.8,40567380.89,36260000.0,-4207380.89,-4407380.89,-0.1037,-4207380.89,sjc_official_history,36360000.0,1,0,sjc_official_history,200000.0,0.0055,22432.0
36200000.0,2017-07-21,1254.3,40876980.91,36300000.0,-4476980.91,-4676980.91,-0.1095,-4476980.91,sjc_official_history,36400000.0,1,0,sjc_official_history,200000.0,0.0055,22432.0
36230000.0,2017-07-22,1254.3,,36330000.0,,,,,sjc_official_history,36430000.0,1,0,sjc_official_history,200000.0,0.0055,
36230000.0,2017-07-23,1254.3,40871514.12,36330000.0,-4441514.12,-4641514.12,-0.1087,-4441514.12,sjc_official_history,36430000.0,1,0,sjc_official_history,200000.0,0.0055,22429.0
36190000.0,2017-07-24,1253.9,40858479.28,36290000.0,-4468479.28,-4668479.28,-0.1094,-4468479.28,sjc_official_history,36390000.0,1,0,sjc_official_history,200000.0,0.0055,22429.0
36130000.0,2017-07-25,1251.7,40794063.57,36230000.0,-4464063.57,-4664063.57,-0.1094,-4464063.57,sjc_official_history,36330000.0,1,0,sjc_official_history,200000.0,0.0055,22433.0
36060000.0,2017-07-26,1249.0,40700625.97,36160000.0,-4440625.97,-4640625.97,-0.1091,-4440625.97,sjc_official_history,36260000.0,1,0,sjc_official_history,200000.0,0.0055,22430.0
36150000.0,2017-07-27,1259.6,41051532.7,36250000.0,-4701532.7,-4901532.70,-0.1145,-4701532.70,sjc_official_history,36350000.0,1,0,sjc_official_history,200000.0,0.0055,22433.0
36100000.0,2017-07-28,1268.4,41338334.46,36200000.0,-5038334.46,-5238334.46,-0.1219,-5038334.46,sjc_official_history,36300000.0,1,0,sjc_official_history,200000.0,0.0055,22433.0
36160000.0,2017-07-29,1268.4,,36260000.0,,,,,sjc_official_history,36360000.0,1,0,sjc_official_history,200000.0,0.0055,
36160000.0,2017-07-30,1268.4,41336491.72,36260000.0,-4976491.72,-5176491.72,-0.1204,-4976491.72,sjc_official_history,36360000.0,1,0,sjc_official_history,200000.0,0.0055,22432.0
36130000.0,2017-07-31,1266.6,41272308.68,36230000.0,-4942308.68,-5142308.68,-0.1197,-4942308.68,sjc_official_history,36330000.0,1,0,sjc_official_history,200000.0,0.0055,22429.0
36120000.0,2017-08-01,1272.6,41469668.23,36220000.0,-5149668.23,-5349668.23,-0.1242,-5149668.23,sjc_official_history,36320000.0,1,0,sjc_official_history,200000.0,0.0055,22430.0
36120000.0,2017-08-02,1271.8,41450992.1,36220000.0,-5130992.1,-5330992.10,-0.1238,-5130992.10,sjc_official_history,36320000.0,1,0,sjc_official_history,200000.0,0.0055,22434.0
36120000.0,2017-08-03,1267.8,41320622.58,36220000.0,-5000622.58,-5200622.58,-0.121,-5000622.58,sjc_official_history,36320000.0,1,0,sjc_official_history,200000.0,0.0055,22434.0
36120000.0,2017-08-04,1258.3,41010994.96,36220000.0,-4690994.96,-4890994.96,-0.1144,-4690994.96,sjc_official_history,36320000.0,1,0,sjc_official_history,200000.0,0.0055,22434.0
36120000.0,2017-08-05,1258.3,,36220000.0,,,,,sjc_official_history,36320000.0,1,0,sjc_official_history,200000.0,0.0055,
36120000.0,2017-08-06,1258.3,41021963.4,36220000.0,-4701963.4,-4901963.40,-0.1146,-4701963.40,sjc_official_history,36320000.0,1,0,sjc_official_history,200000.0,0.0055,22440.0
36120000.0,2017-08-07,1258.2,41018700.1,36220000.0,-4698700.1,-4898700.10,-0.1146,-4698700.10,sjc_official_history,36320000.0,1,0,sjc_official_history,200000.0,0.0055,22440.0
36120000.0,2017-08-08,1256.4,40960020.51,36220000.0,-4640020.51,-4840020.51,-0.1133,-4640020.51,sjc_official_history,36320000.0,1,0,sjc_official_history,200000.0,0.0055,22440.0
36120000.0,2017-08-09,1273.0,41506746.23,36220000.0,-5186746.23,-5386746.23,-0.125,-5186746.23,sjc_official_history,36320000.0,1,0,sjc_official_history,200000.0,0.0055,22443.0
36120000.0,2017-08-10,1283.7,41853758.05,36220000.0,-5533758.05,-5733758.05,-0.1322,-5533758.05,sjc_official_history,36320000.0,1,0,sjc_official_history,200000.0,0.0055,22442.0
36330000.0,2017-08-11,1287.7,41984174.07,36430000.0,-5454174.07,-5654174.07,-0.1299,-5454174.07,sjc_official_history,36530000.0,1,0,sjc_official_history,200000.0,0.0055,22442.0
36350000.0,2017-08-12,1287.7,,36450000.0,,,,,sjc_official_history,36550000.0,1,0,sjc_official_history,200000.0,0.0055,
36350000.0,2017-08-13,1287.7,41982303.28,36450000.0,-5432303.28,-5632303.28,-0.1294,-5432303.28,sjc_official_history,36550000.0,1,0,sjc_official_history,200000.0,0.0055,22441.0
36280000.0,2017-08-14,1284.2,41873791.46,36380000.0,-5393791.46,-5593791.46,-0.1288,-5393791.46,sjc_official_history,36480000.0,1,0,sjc_official_history,200000.0,0.0055,22444.0
36190000.0,2017-08-15,1273.7,41542521.59,36290000.0,-5152521.59,-5352521.59,-0.124,-5152521.59,sjc_official_history,36390000.0,1,0,sjc_official_history,200000.0,0.0055,22450.0
36130000.0,2017-08-16,1276.9,41646893.98,36230000.0,-5316893.98,-5516893.98,-0.1277,-5316893.98,sjc_official_history,36330000.0,1,0,sjc_official_history,200000.0,0.0055,22450.0
36250000.0,2017-08-17,1286.4,41956742.43,36350000.0,-5506742.43,-5706742.43,-0.1312,-5506742.43,sjc_official_history,36450000.0,1,0,sjc_official_history,200000.0,0.0055,22450.0
36320000.0,2017-08-18,1285.7,41933909.1,36420000.0,-5413909.1,-5613909.10,-0.1291,-5413909.10,sjc_official_history,36520000.0,1,0,sjc_official_history,200000.0,0.0055,22450.0
36300000.0,2017-08-19,1285.7,,36400000.0,,,,,sjc_official_history,36500000.0,1,0,sjc_official_history,200000.0,0.0055,
36300000.0,2017-08-20,1285.7,41933909.1,36400000.0,-5433909.1,-5633909.10,-0.1296,-5433909.10,sjc_official_history,36500000.0,1,0,sjc_official_history,200000.0,0.0055,22450.0
36280000.0,2017-08-21,1290.8,42096501.4,36380000.0,-5616501.4,-5816501.40,-0.1334,-5616501.40,sjc_official_history,36480000.0,1,0,sjc_official_history,200000.0,0.0055,22448.0
36250000.0,2017-08-22,1285.1,41908739.5,36350000.0,-5458739.5,-5658739.50,-0.1303,-5458739.50,sjc_official_history,36450000.0,1,0,sjc_official_history,200000.0,0.0055,22447.0
36230000.0,2017-08-23,1288.9,42032663.91,36330000.0,-5602663.91,-5802663.91,-0.1333,-5602663.91,sjc_official_history,36430000.0,1,0,sjc_official_history,200000.0,0.0055,22447.0
36220000.0,2017-08-24,1286.5,41952527.03,36320000.0,-5532527.03,-5732527.03,-0.1319,-5532527.03,sjc_official_history,36420000.0,1,0,sjc_official_history,200000.0,0.0055,22446.0
36250000.0,2017-08-25,1292.5,42148185.92,36350000.0,-5698185.92,-5898185.92,-0.1352,-5698185.92,sjc_official_history,36450000.0,1,0,sjc_official_history,200000.0,0.0055,22446.0
36280000.0,2017-08-26,1292.5,,36380000.0,,,,,sjc_official_history,36480000.0,1,0,sjc_official_history,200000.0,0.0055,
36280000.0,2017-08-27,1292.5,42142552.64,36380000.0,-5662552.64,-5862552.64,-0.1344,-5662552.64,sjc_official_history,36480000.0,1,0,sjc_official_history,200000.0,0.0055,22443.0
36280000.0,2017-08-28,1309.7,42693851.16,36380000.0,-6213851.16,-6413851.16,-0.1455,-6213851.16,sjc_official_history,36480000.0,1,0,sjc_official_history,200000.0,0.0055,22438.0
36280000.0,2017-08-29,1313.1,42804685.81,36380000.0,-6324685.81,-6524685.81,-0.1478,-6324685.81,sjc_official_history,36480000.0,1,0,sjc_official_history,200000.0,0.0055,22438.0
36280000.0,2017-08-30,1308.1,42651196.97,36380000.0,-6171196.97,-6371196.97,-0.1447,-6171196.97,sjc_official_history,36480000.0,1,0,sjc_official_history,200000.0,0.0055,22443.0
36360000.0,2017-08-31,1316.2,42915300.37,36460000.0,-6355300.37,-6555300.37,-0.1481,-6355300.37,sjc_official_history,36560000.0,1,0,sjc_official_history,200000.0,0.0055,22443.0
36450000.0,2017-09-01,1324.5,43285988.21,36550000.0,-6635988.21,-6835988.21,-0.1533,-6635988.21,sjc_official_history,36650000.0,1,0,sjc_official_history,200000.0,0.0055,22495.0
36450000.0,2017-09-02,1324.5,,36550000.0,,,,,sjc_official_history,36650000.0,1,0,sjc_official_history,200000.0,0.0055,
36450000.0,2017-09-03,1324.5,43185927.25,36550000.0,-6535927.25,-6735927.25,-0.1513,-6535927.25,sjc_official_history,36650000.0,1,0,sjc_official_history,200000.0,0.0055,22443.0
36600000.0,2017-09-04,,,36725000.0,,,,,sjc_official_history,36850000.0,1,0,sjc_official_history,250000.0,0.0068,22439.0
36580000.0,2017-09-05,1339.2,43515414.24,36680000.0,-6735414.24,-6935414.24,-0.1548,-6735414.24,sjc_official_history,36780000.0,1,0,sjc_official_history,200000.0,0.0054,22366.0
36850000.0,2017-09-06,1333.9,43420716.82,36950000.0,-6370716.82,-6570716.82,-0.1467,-6370716.82,sjc_official_history,37050000.0,1,0,sjc_official_history,200000.0,0.0054,22406.0
36830000.0,2017-09-07,1345.1,43836102.91,36930000.0,-6806102.91,-7006102.91,-0.1553,-6806102.91,sjc_official_history,37030000.0,1,0,sjc_official_history,200000.0,0.0054,22432.0
37060000.0,2017-09-08,1346.0,43865434.23,37170000.0,-6585434.23,-6805434.23,-0.1501,-6585434.23,sjc_official_history,37280000.0,1,0,sjc_official_history,220000.0,0.0059,22432.0
36940000.0,2017-09-09,1346.0,,37050000.0,,,,,sjc_official_history,37160000.0,1,0,sjc_official_history,220000.0,0.0059,
36940000.0,2017-09-10,1346.0,43857612.29,37050000.0,-6697612.29,-6917612.29,-0.1527,-6697612.29,sjc_official_history,37160000.0,1,0,sjc_official_history,220000.0,0.0059,22428.0
36780000.0,2017-09-11,1331.0,43380459.48,36880000.0,-6400459.48,-6600459.48,-0.1475,-6400459.48,sjc_official_history,36980000.0,1,0,sjc_official_history,200000.0,0.0054,22434.0
36540000.0,2017-09-12,1328.0,43290399.68,36640000.0,-6550399.68,-6750399.68,-0.1513,-6550399.68,sjc_official_history,36740000.0,1,0,sjc_official_history,200000.0,0.0054,22438.0
36580000.0,2017-09-13,1323.4,43146216.74,36680000.0,-6366216.74,-6566216.74,-0.1475,-6366216.74,sjc_official_history,36780000.0,1,0,sjc_official_history,200000.0,0.0054,22441.0
36500000.0,2017-09-14,1324.7,43188597.67,36600000.0,-6488597.67,-6688597.67,-0.1502,-6488597.67,sjc_official_history,36700000.0,1,0,sjc_official_history,200000.0,0.0054,22441.0
36560000.0,2017-09-15,1320.4,43048409.09,36660000.0,-6288409.09,-6488409.09,-0.1461,-6288409.09,sjc_official_history,36760000.0,1,0,sjc_official_history,200000.0,0.0054,22441.0
36560000.0,2017-09-16,1320.4,,36660000.0,,,,,sjc_official_history,36760000.0,1,0,sjc_official_history,200000.0,0.0054,
36560000.0,2017-09-17,1320.4,43044572.5,36660000.0,-6284572.5,-6484572.50,-0.146,-6284572.50,sjc_official_history,36760000.0,1,0,sjc_official_history,200000.0,0.0054,22439.0
36560000.0,2017-09-18,1306.3,42592509.53,36660000.0,-5832509.53,-6032509.53,-0.1369,-5832509.53,sjc_official_history,36760000.0,1,0,sjc_official_history,200000.0,0.0054,22443.0
36560000.0,2017-09-19,1306.2,42594938.79,36660000.0,-5834938.79,-6034938.79,-0.137,-5834938.79,sjc_official_history,36760000.0,1,0,sjc_official_history,200000.0,0.0054,22446.0
36560000.0,2017-09-20,1312.0,42784077.31,36660000.0,-6024077.31,-6224077.31,-0.1408,-6024077.31,sjc_official_history,36760000.0,1,0,sjc_official_history,200000.0,0.0054,22446.0
36480000.0,2017-09-21,1290.6,42093726.47,36580000.0,-5413726.47,-5613726.47,-0.1286,-5413726.47,sjc_official_history,36680000.0,1,0,sjc_official_history,200000.0,0.0055,22450.0
36500000.0,2017-09-22,1293.3,42181791.05,36600000.0,-5481791.05,-5681791.05,-0.13,-5481791.05,sjc_official_history,36700000.0,1,0,sjc_official_history,200000.0,0.0054,22450.0
36530000.0,2017-09-23,1293.3,,36630000.0,,,,,sjc_official_history,36730000.0,1,0,sjc_official_history,200000.0,0.0054,
36530000.0,2017-09-24,1293.3,42178033.2,36630000.0,-5448033.2,-5648033.20,-0.1292,-5448033.20,sjc_official_history,36730000.0,1,0,sjc_official_history,200000.0,0.0054,22448.0
36500000.0,2017-09-25,1306.8,42633493.21,36600000.0,-5933493.21,-6133493.21,-0.1392,-5933493.21,sjc_official_history,36700000.0,1,0,sjc_official_history,200000.0,0.0054,22456.0
36520000.0,2017-09-26,1297.0,42328847.43,36620000.0,-5608847.43,-5808847.43,-0.1325,-5608847.43,sjc_official_history,36720000.0,1,0,sjc_official_history,200000.0,0.0054,22464.0
36400000.0,2017-09-27,1283.4,41896186.33,36500000.0,-5296186.33,-5496186.33,-0.1264,-5296186.33,sjc_official_history,36600000.0,1,0,sjc_official_history,200000.0,0.0055,22470.0
36370000.0,2017-09-28,1285.5,41964739.36,36470000.0,-5394739.36,-5594739.36,-0.1286,-5394739.36,sjc_official_history,36570000.0,1,0,sjc_official_history,200000.0,0.0055,22470.0
36370000.0,2017-09-29,1281.5,41834160.63,36470000.0,-5264160.63,-5464160.63,-0.1258,-5264160.63,sjc_official_history,36570000.0,1,0,sjc_official_history,200000.0,0.0055,22470.0
36370000.0,2017-09-30,1281.5,,36470000.0,,,,,sjc_official_history,36570000.0,1,0,sjc_official_history,200000.0,0.0055,
36370000.0,2017-10-01,1281.5,41830437.08,36470000.0,-5260437.08,-5460437.08,-0.1258,-5260437.08,sjc_official_history,36570000.0,1,0,sjc_official_history,200000.0,0.0055,22468.0
36370000.0,2017-10-02,1272.7,41552432.81,36470000.0,-4982432.81,-5182432.81,-0.1199,-4982432.81,sjc_official_history,36570000.0,1,0,sjc_official_history,200000.0,0.0055,22473.0
36370000.0,2017-10-03,1271.5,41513255.56,36470000.0,-4943255.56,-5143255.56,-0.1191,-4943255.56,sjc_official_history,36570000.0,1,0,sjc_official_history,200000.0,0.0055,22473.0
36370000.0,2017-10-04,1273.7,41575829.62,36470000.0,-5005829.62,-5205829.62,-0.1204,-5005829.62,sjc_official_history,36570000.0,1,0,sjc_official_history,200000.0,0.0055,22468.0
36400000.0,2017-10-05,1269.9,41455483.11,36500000.0,-4855483.11,-5055483.11,-0.1171,-4855483.11,sjc_official_history,36600000.0,1,0,sjc_official_history,200000.0,0.0055,22470.0
36370000.0,2017-10-06,1271.6,41510977.48,36470000.0,-4940977.48,-5140977.48,-0.119,-4940977.48,sjc_official_history,36570000.0,1,0,sjc_official_history,200000.0,0.0055,22470.0
36410000.0,2017-10-07,1271.6,,36510000.0,,,,,sjc_official_history,36610000.0,1,0,sjc_official_history,200000.0,0.0055,
36410000.0,2017-10-08,1271.6,41509130.08,36510000.0,-4899130.08,-5099130.08,-0.118,-4899130.08,sjc_official_history,36610000.0,1,0,sjc_official_history,200000.0,0.0055,22469.0
36410000.0,2017-10-09,1281.8,41838368.99,36510000.0,-5228368.99,-5428368.99,-0.125,-5228368.99,sjc_official_history,36610000.0,1,0,sjc_official_history,200000.0,0.0055,22467.0
36440000.0,2017-10-10,1290.6,42110601.46,36540000.0,-5470601.46,-5670601.46,-0.1299,-5470601.46,sjc_official_history,36640000.0,1,0,sjc_official_history,200000.0,0.0055,22459.0
36430000.0,2017-10-11,1285.8,41942777.93,36530000.0,-5312777.93,-5512777.93,-0.1267,-5312777.93,sjc_official_history,36630000.0,1,0,sjc_official_history,200000.0,0.0055,22453.0
36490000.0,2017-10-12,1293.3,42187427.81,36590000.0,-5497427.81,-5697427.81,-0.1303,-5497427.81,sjc_official_history,36690000.0,1,0,sjc_official_history,200000.0,0.0055,22453.0
36460000.0,2017-10-13,1301.5,42454910.09,36560000.0,-5794910.09,-5994910.09,-0.1365,-5794910.09,sjc_official_history,36660000.0,1,0,sjc_official_history,200000.0,0.0055,22453.0
36530000.0,2017-10-14,1301.5,,36630000.0,,,,,sjc_official_history,36730000.0,1,0,sjc_official_history,200000.0,0.0054,
36530000.0,2017-10-15,1301.5,42451128.42,36630000.0,-5721128.42,-5921128.42,-0.1348,-5721128.42,sjc_official_history,36730000.0,1,0,sjc_official_history,200000.0,0.0054,22451.0
36500000.0,2017-10-16,1299.9,42400830.4,36600000.0,-5700830.4,-5900830.40,-0.1345,-5700830.40,sjc_official_history,36700000.0,1,0,sjc_official_history,200000.0,0.0054,22452.0
36500000.0,2017-10-17,1283.0,41864488.08,36600000.0,-5164488.08,-5364488.08,-0.1234,-5164488.08,sjc_official_history,36700000.0,1,0,sjc_official_history,200000.0,0.0054,22460.0
36500000.0,2017-10-18,1279.9,41767054.31,36600000.0,-5067054.31,-5267054.31,-0.1213,-5067054.31,sjc_official_history,36700000.0,1,0,sjc_official_history,200000.0,0.0054,22462.0
36500000.0,2017-10-19,1286.9,41989876.86,36600000.0,-5289876.86,-5489876.86,-0.126,-5289876.86,sjc_official_history,36700000.0,1,0,sjc_official_history,200000.0,0.0054,22459.0
36500000.0,2017-10-20,1277.4,41679904.19,36600000.0,-4979904.19,-5179904.19,-0.1195,-4979904.19,sjc_official_history,36700000.0,1,0,sjc_official_history,200000.0,0.0054,22459.0
36500000.0,2017-10-21,1277.4,,36600000.0,,,,,sjc_official_history,36700000.0,1,0,sjc_official_history,200000.0,0.0054,
36500000.0,2017-10-22,1277.4,41691039.12,36600000.0,-4991039.12,-5191039.12,-0.1197,-4991039.12,sjc_official_history,36700000.0,1,0,sjc_official_history,200000.0,0.0054,22465.0
36500000.0,2017-10-23,1277.7,41708252.99,36600000.0,-5008252.99,-5208252.99,-0.1201,-5008252.99,sjc_official_history,36700000.0,1,0,sjc_official_history,200000.0,0.0054,22469.0
36500000.0,2017-10-24,1275.0,41621970.2,36600000.0,-4921970.2,-5121970.20,-0.1183,-4921970.20,sjc_official_history,36700000.0,1,0,sjc_official_history,200000.0,0.0054,22470.0
36270000.0,2017-10-25,1275.4,41629470.12,36370000.0,-5159470.12,-5359470.12,-0.1239,-5159470.12,sjc_official_history,36470000.0,1,0,sjc_official_history,200000.0,0.0055,22467.0
36270000.0,2017-10-26,1266.3,41345321.84,36370000.0,-4875321.84,-5075321.84,-0.1179,-4875321.84,sjc_official_history,36470000.0,1,0,sjc_official_history,200000.0,0.0055,22474.0
36290000.0,2017-10-27,1268.5,41417151.33,36390000.0,-4927151.33,-5127151.33,-0.119,-4927151.33,sjc_official_history,36490000.0,1,0,sjc_official_history,200000.0,0.0055,22474.0
36340000.0,2017-10-28,1268.5,,36440000.0,,,,,sjc_official_history,36540000.0,1,0,sjc_official_history,200000.0,0.0055,
36340000.0,2017-10-29,1268.5,41422680.0,36440000.0,-4882680.0,-5082680.00,-0.1179,-4882680.00,sjc_official_history,36540000.0,1,0,sjc_official_history,200000.0,0.0055,22477.0
36300000.0,2017-10-30,1274.1,41594440.21,36400000.0,-5094440.21,-5294440.21,-0.1225,-5094440.21,sjc_official_history,36500000.0,1,0,sjc_official_history,200000.0,0.0055,22471.0
36380000.0,2017-10-31,1267.0,41357131.31,36480000.0,-4777131.31,-4977131.31,-0.1155,-4777131.31,sjc_official_history,36580000.0,1,0,sjc_official_history,200000.0,0.0055,22468.0
36420000.0,2017-11-01,1274.1,41585185.07,36520000.0,-4965185.07,-5165185.07,-0.1194,-4965185.07,sjc_official_history,36620000.0,1,0,sjc_official_history,200000.0,0.0055,22466.0
36420000.0,2017-11-02,1274.9,41603889.01,36520000.0,-4983889.01,-5183889.01,-0.1198,-4983889.01,sjc_official_history,36620000.0,1,0,sjc_official_history,200000.0,0.0055,22462.0
36400000.0,2017-11-03,1266.5,41329770.51,36500000.0,-4729770.51,-4929770.51,-0.1144,-4729770.51,sjc_official_history,36600000.0,1,0,sjc_official_history,200000.0,0.0055,22462.0
36380000.0,2017-11-04,1266.5,,36480000.0,,,,,sjc_official_history,36580000.0,1,0,sjc_official_history,200000.0,0.0055,
36380000.0,2017-11-05,1266.5,41342650.41,36480000.0,-4762650.41,-4962650.41,-0.1152,-4762650.41,sjc_official_history,36580000.0,1,0,sjc_official_history,200000.0,0.0055,22469.0
36370000.0,2017-11-06,1279.4,41758172.69,36470000.0,-5188172.69,-5388172.69,-0.1242,-5188172.69,sjc_official_history,36570000.0,1,0,sjc_official_history,200000.0,0.0055,22466.0
36370000.0,2017-11-07,1273.7,41579530.52,36470000.0,-5009530.52,-5209530.52,-0.1205,-5009530.52,sjc_official_history,36570000.0,1,0,sjc_official_history,200000.0,0.0055,22470.0
36370000.0,2017-11-08,1281.6,41835562.38,36470000.0,-5265562.38,-5465562.38,-0.1259,-5265562.38,sjc_official_history,36570000.0,1,0,sjc_official_history,200000.0,0.0055,22469.0
36370000.0,2017-11-09,1285.6,41958664.36,36470000.0,-5388664.36,-5588664.36,-0.1284,-5388664.36,sjc_official_history,36570000.0,1,0,sjc_official_history,200000.0,0.0055,22465.0
36370000.0,2017-11-10,1272.4,41527852.03,36470000.0,-4957852.03,-5157852.03,-0.1194,-4957852.03,sjc_official_history,36570000.0,1,0,sjc_official_history,200000.0,0.0055,22465.0
36370000.0,2017-11-11,1272.4,,36470000.0,,,,,sjc_official_history,36570000.0,1,0,sjc_official_history,200000.0,0.0055,
36370000.0,2017-11-12,1272.4,41522306.36,36470000.0,-4952306.36,-5152306.36,-0.1193,-4952306.36,sjc_official_history,36570000.0,1,0,sjc_official_history,200000.0,0.0055,22462.0
36370000.0,2017-11-13,1277.3,41689631.85,36470000.0,-5119631.85,-5319631.85,-0.1228,-5119631.85,sjc_official_history,36570000.0,1,0,sjc_official_history,200000.0,0.0055,22466.0
36350000.0,2017-11-14,1281.5,41808095.74,36450000.0,-5258095.74,-5458095.74,-0.1258,-5258095.74,sjc_official_history,36550000.0,1,0,sjc_official_history,200000.0,0.0055,22456.0
36420000.0,2017-11-15,1276.5,41631992.42,36520000.0,-5011992.42,-5211992.42,-0.1204,-5011992.42,sjc_official_history,36620000.0,1,0,sjc_official_history,200000.0,0.0055,22449.0
36360000.0,2017-11-16,1277.4,41655778.51,36460000.0,-5095778.51,-5295778.51,-0.1223,-5095778.51,sjc_official_history,36560000.0,1,0,sjc_official_history,200000.0,0.0055,22446.0
36350000.0,2017-11-17,1295.8,42255799.9,36450000.0,-5705799.9,-5905799.90,-0.135,-5705799.90,sjc_official_history,36550000.0,1,0,sjc_official_history,200000.0,0.0055,22446.0
36430000.0,2017-11-18,1295.8,,36530000.0,,,,,sjc_official_history,36630000.0,1,0,sjc_official_history,200000.0,0.0055,
36430000.0,2017-11-19,1295.8,42248269.68,36530000.0,-5618269.68,-5818269.68,-0.133,-5618269.68,sjc_official_history,36630000.0,1,0,sjc_official_history,200000.0,0.0055,22442.0
36370000.0,2017-11-20,1274.6,41564469.43,36470000.0,-4994469.43,-5194469.43,-0.1202,-4994469.43,sjc_official_history,36570000.0,1,0,sjc_official_history,200000.0,0.0055,22446.0
